manufacturer,substation_id,source_file,window_start,window_end,label,lead_time_bucket,estimated_lead_time_hours,fault_event_id
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-15T12:00:00+00:00,2016-07-15T18:00:00+00:00,pre_fault,3-7d,123.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-15T18:00:00+00:00,2016-07-16T00:00:00+00:00,pre_fault,3-7d,117.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-16T00:00:00+00:00,2016-07-16T06:00:00+00:00,pre_fault,3-7d,111.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-16T06:00:00+00:00,2016-07-16T12:00:00+00:00,pre_fault,3-7d,105.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-16T12:00:00+00:00,2016-07-16T18:00:00+00:00,pre_fault,3-7d,99.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-16T18:00:00+00:00,2016-07-17T00:00:00+00:00,pre_fault,3-7d,93.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-17T00:00:00+00:00,2016-07-17T06:00:00+00:00,pre_fault,3-7d,87.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-17T06:00:00+00:00,2016-07-17T12:00:00+00:00,pre_fault,3-7d,81.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-17T12:00:00+00:00,2016-07-17T18:00:00+00:00,pre_fault,3-7d,75.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-17T18:00:00+00:00,2016-07-18T00:00:00+00:00,pre_fault,1-3d,69.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-18T00:00:00+00:00,2016-07-18T06:00:00+00:00,pre_fault,1-3d,63.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-18T06:00:00+00:00,2016-07-18T12:00:00+00:00,pre_fault,1-3d,57.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-18T12:00:00+00:00,2016-07-18T18:00:00+00:00,pre_fault,1-3d,51.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-18T18:00:00+00:00,2016-07-19T00:00:00+00:00,pre_fault,1-3d,45.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-19T00:00:00+00:00,2016-07-19T06:00:00+00:00,pre_fault,1-3d,39.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-19T06:00:00+00:00,2016-07-19T12:00:00+00:00,pre_fault,1-3d,33.28333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-19T12:00:00+00:00,2016-07-19T18:00:00+00:00,pre_fault,1-3d,27.283333333333335,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-19T18:00:00+00:00,2016-07-20T00:00:00+00:00,pre_fault,0-24h,21.283333333333335,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-20T00:00:00+00:00,2016-07-20T06:00:00+00:00,pre_fault,0-24h,15.283333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-20T06:00:00+00:00,2016-07-20T12:00:00+00:00,pre_fault,0-24h,9.283333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2016-07-20T12:00:00+00:00,2016-07-20T18:00:00+00:00,pre_fault,0-24h,3.283333333333333,24
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-20T00:00:00+00:00,2019-12-20T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-20T06:00:00+00:00,2019-12-20T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-20T12:00:00+00:00,2019-12-20T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-20T18:00:00+00:00,2019-12-21T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-21T00:00:00+00:00,2019-12-21T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-21T06:00:00+00:00,2019-12-21T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-21T12:00:00+00:00,2019-12-21T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-21T18:00:00+00:00,2019-12-22T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-22T00:00:00+00:00,2019-12-22T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-22T06:00:00+00:00,2019-12-22T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-22T12:00:00+00:00,2019-12-22T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-22T18:00:00+00:00,2019-12-23T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-23T00:00:00+00:00,2019-12-23T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-23T06:00:00+00:00,2019-12-23T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-23T12:00:00+00:00,2019-12-23T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-23T18:00:00+00:00,2019-12-24T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-24T00:00:00+00:00,2019-12-24T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-24T06:00:00+00:00,2019-12-24T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-24T12:00:00+00:00,2019-12-24T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-24T18:00:00+00:00,2019-12-25T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-25T00:00:00+00:00,2019-12-25T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-25T06:00:00+00:00,2019-12-25T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-25T12:00:00+00:00,2019-12-25T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-25T18:00:00+00:00,2019-12-26T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-26T00:00:00+00:00,2019-12-26T06:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-26T06:00:00+00:00,2019-12-26T12:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-26T12:00:00+00:00,2019-12-26T18:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2019-12-26T18:00:00+00:00,2019-12-27T00:00:00+00:00,normal,,,
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-19T12:00:00+00:00,2020-05-19T18:00:00+00:00,pre_fault,3-7d,166.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-19T18:00:00+00:00,2020-05-20T00:00:00+00:00,pre_fault,3-7d,160.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-20T00:00:00+00:00,2020-05-20T06:00:00+00:00,pre_fault,3-7d,154.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-20T06:00:00+00:00,2020-05-20T12:00:00+00:00,pre_fault,3-7d,148.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-20T12:00:00+00:00,2020-05-20T18:00:00+00:00,pre_fault,3-7d,142.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-20T18:00:00+00:00,2020-05-21T00:00:00+00:00,pre_fault,3-7d,136.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-21T00:00:00+00:00,2020-05-21T06:00:00+00:00,pre_fault,3-7d,130.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-21T06:00:00+00:00,2020-05-21T12:00:00+00:00,pre_fault,3-7d,124.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-21T12:00:00+00:00,2020-05-21T18:00:00+00:00,pre_fault,3-7d,118.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-21T18:00:00+00:00,2020-05-22T00:00:00+00:00,pre_fault,3-7d,112.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-22T00:00:00+00:00,2020-05-22T06:00:00+00:00,pre_fault,3-7d,106.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-22T06:00:00+00:00,2020-05-22T12:00:00+00:00,pre_fault,3-7d,100.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-22T12:00:00+00:00,2020-05-22T18:00:00+00:00,pre_fault,3-7d,94.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-22T18:00:00+00:00,2020-05-23T00:00:00+00:00,pre_fault,3-7d,88.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-23T00:00:00+00:00,2020-05-23T06:00:00+00:00,pre_fault,3-7d,82.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-23T06:00:00+00:00,2020-05-23T12:00:00+00:00,pre_fault,3-7d,76.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-23T12:00:00+00:00,2020-05-23T18:00:00+00:00,pre_fault,1-3d,70.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-23T18:00:00+00:00,2020-05-24T00:00:00+00:00,pre_fault,1-3d,64.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-24T00:00:00+00:00,2020-05-24T06:00:00+00:00,pre_fault,1-3d,58.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-24T06:00:00+00:00,2020-05-24T12:00:00+00:00,pre_fault,1-3d,52.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-24T12:00:00+00:00,2020-05-24T18:00:00+00:00,pre_fault,1-3d,46.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-24T18:00:00+00:00,2020-05-25T00:00:00+00:00,pre_fault,1-3d,40.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-25T00:00:00+00:00,2020-05-25T06:00:00+00:00,pre_fault,1-3d,34.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-25T06:00:00+00:00,2020-05-25T12:00:00+00:00,pre_fault,1-3d,28.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-25T12:00:00+00:00,2020-05-25T18:00:00+00:00,pre_fault,0-24h,22.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-25T18:00:00+00:00,2020-05-26T00:00:00+00:00,pre_fault,0-24h,16.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-26T00:00:00+00:00,2020-05-26T06:00:00+00:00,pre_fault,0-24h,10.0,53
manufacturer 1,13,manufacturer 1/operational_data/substation_13.csv,2020-05-26T06:00:00+00:00,2020-05-26T12:00:00+00:00,pre_fault,0-24h,4.0,53
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-05T00:00:00+00:00,2019-12-05T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-05T06:00:00+00:00,2019-12-05T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-05T12:00:00+00:00,2019-12-05T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-05T18:00:00+00:00,2019-12-06T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-06T00:00:00+00:00,2019-12-06T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-06T06:00:00+00:00,2019-12-06T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-06T12:00:00+00:00,2019-12-06T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-06T18:00:00+00:00,2019-12-07T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-07T00:00:00+00:00,2019-12-07T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-07T06:00:00+00:00,2019-12-07T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-07T12:00:00+00:00,2019-12-07T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-07T18:00:00+00:00,2019-12-08T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-08T00:00:00+00:00,2019-12-08T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-08T06:00:00+00:00,2019-12-08T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-08T12:00:00+00:00,2019-12-08T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-08T18:00:00+00:00,2019-12-09T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-09T00:00:00+00:00,2019-12-09T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-09T06:00:00+00:00,2019-12-09T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-09T12:00:00+00:00,2019-12-09T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-09T18:00:00+00:00,2019-12-10T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-10T00:00:00+00:00,2019-12-10T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-10T06:00:00+00:00,2019-12-10T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-10T12:00:00+00:00,2019-12-10T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-10T18:00:00+00:00,2019-12-11T00:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-11T00:00:00+00:00,2019-12-11T06:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-11T06:00:00+00:00,2019-12-11T12:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-11T12:00:00+00:00,2019-12-11T18:00:00+00:00,normal,,,
manufacturer 1,14,manufacturer 1/operational_data/substation_14.csv,2019-12-11T18:00:00+00:00,2019-12-12T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-09-30T00:00:00+00:00,2018-09-30T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-09-30T06:00:00+00:00,2018-09-30T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-09-30T12:00:00+00:00,2018-09-30T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-09-30T18:00:00+00:00,2018-10-01T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-01T00:00:00+00:00,2018-10-01T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-01T06:00:00+00:00,2018-10-01T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-01T12:00:00+00:00,2018-10-01T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-01T18:00:00+00:00,2018-10-02T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-02T00:00:00+00:00,2018-10-02T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-02T06:00:00+00:00,2018-10-02T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-02T12:00:00+00:00,2018-10-02T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-02T18:00:00+00:00,2018-10-03T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-03T00:00:00+00:00,2018-10-03T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-03T06:00:00+00:00,2018-10-03T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-03T12:00:00+00:00,2018-10-03T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-03T18:00:00+00:00,2018-10-04T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-04T00:00:00+00:00,2018-10-04T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-04T06:00:00+00:00,2018-10-04T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-04T12:00:00+00:00,2018-10-04T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-04T18:00:00+00:00,2018-10-05T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-05T00:00:00+00:00,2018-10-05T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-05T06:00:00+00:00,2018-10-05T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-05T12:00:00+00:00,2018-10-05T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-05T18:00:00+00:00,2018-10-06T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-06T00:00:00+00:00,2018-10-06T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-06T06:00:00+00:00,2018-10-06T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-06T12:00:00+00:00,2018-10-06T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2018-10-06T18:00:00+00:00,2018-10-07T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-01T00:00:00+00:00,2019-03-01T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-01T06:00:00+00:00,2019-03-01T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-01T12:00:00+00:00,2019-03-01T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-01T18:00:00+00:00,2019-03-02T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-02T00:00:00+00:00,2019-03-02T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-02T06:00:00+00:00,2019-03-02T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-02T12:00:00+00:00,2019-03-02T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-02T18:00:00+00:00,2019-03-03T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-03T00:00:00+00:00,2019-03-03T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-03T06:00:00+00:00,2019-03-03T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-03T12:00:00+00:00,2019-03-03T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-03T18:00:00+00:00,2019-03-04T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-04T00:00:00+00:00,2019-03-04T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-04T06:00:00+00:00,2019-03-04T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-04T12:00:00+00:00,2019-03-04T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-04T18:00:00+00:00,2019-03-05T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-05T00:00:00+00:00,2019-03-05T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-05T06:00:00+00:00,2019-03-05T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-05T12:00:00+00:00,2019-03-05T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-05T18:00:00+00:00,2019-03-06T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-06T00:00:00+00:00,2019-03-06T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-06T06:00:00+00:00,2019-03-06T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-06T12:00:00+00:00,2019-03-06T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-06T18:00:00+00:00,2019-03-07T00:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-07T00:00:00+00:00,2019-03-07T06:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-07T06:00:00+00:00,2019-03-07T12:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-07T12:00:00+00:00,2019-03-07T18:00:00+00:00,normal,,,
manufacturer 1,15,manufacturer 1/operational_data/substation_15.csv,2019-03-07T18:00:00+00:00,2019-03-08T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-02-28T00:00:00+00:00,2018-02-28T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-02-28T06:00:00+00:00,2018-02-28T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-02-28T12:00:00+00:00,2018-02-28T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-02-28T18:00:00+00:00,2018-03-01T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-01T00:00:00+00:00,2018-03-01T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-01T06:00:00+00:00,2018-03-01T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-01T12:00:00+00:00,2018-03-01T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-01T18:00:00+00:00,2018-03-02T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-02T00:00:00+00:00,2018-03-02T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-02T06:00:00+00:00,2018-03-02T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-02T12:00:00+00:00,2018-03-02T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-02T18:00:00+00:00,2018-03-03T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-03T00:00:00+00:00,2018-03-03T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-03T06:00:00+00:00,2018-03-03T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-03T12:00:00+00:00,2018-03-03T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-03T18:00:00+00:00,2018-03-04T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-04T00:00:00+00:00,2018-03-04T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-04T06:00:00+00:00,2018-03-04T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-04T12:00:00+00:00,2018-03-04T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-04T18:00:00+00:00,2018-03-05T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-05T00:00:00+00:00,2018-03-05T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-05T06:00:00+00:00,2018-03-05T12:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-05T12:00:00+00:00,2018-03-05T18:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-05T18:00:00+00:00,2018-03-06T00:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-06T00:00:00+00:00,2018-03-06T06:00:00+00:00,normal,,,
manufacturer 1,16,manufacturer 1/operational_data/substation_16.csv,2018-03-06T06:00:00+00:00,2018-03-06T12:00:00+00:00,normal,,,
