manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version,anomaly_policy_score
manufacturer 1,25,2020-04-10 12:00:00,2020-04-10 18:00:00,substation_25.csv,SH + DHW,spring,normal,,,,,0.413591567541,0.565725446416,0.37591748538,55.3164678959,0.773933087098,0.381088482037,0,0,0,0,0.733939535459,0.0771179739021,0.385824107834,0,0,0,0,0.748330397731,0.0982881563803,0.403808009815,0,0,0,0,0.701628632986,0.158162471769,0.413591567541,0,0,0,0,0.814759354236,0.532843835515,0.665344129314,0,0,0,0,0,0,0,0,0,0,0,1,0.158162471769,0,0.405204422843,0,0.675292195551,0,0,0.0525050507786,0.0525050507786,0.0637794116182,0.0367701276709,0.0653761684466,-0.0112743608395,0.00489641967772,0.0574014704564,0,0,0,0,0,0,0.0637794116182,0.0497461617317,0,0,0.485099144177,0.220229653774,-0.0462908267962,0,4,0,0.665860411862,0.361510715139,-0.0245600886424,0,15,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.966866447212,0.966866447212,0.0247623604295,0.00837119235821,13.7955337502,0.966866447212,0.991628807642,0.983374687499,301,301,4,1.03322646821,13.5,2.9501240625,0,0,0.0391713574218,0,0,,0,,21.5225,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.381088482037
manufacturer 1,20,2017-02-01 00:00:00,2017-02-01 06:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.425628056418,0.486916459972,0.391204205272,54.4101315577,0.787457572495,0.220398869621,0,0,0,0,0.688630817496,0.046224770456,0.348155612565,0,0,0,0,0.706330079187,0.121773541207,0.396515114058,0,0,0,0,0.730160427324,0.155571048257,0.425628056418,0,0,0,0,0.710941485387,0.154169234178,0.415852192246,0,0,0,0,0,0,0,0,0,0,0,1,0.155571048257,0,0.223533690861,0,0.351011015617,0,0,0.0239795099404,0.0239795099404,0.0249706263581,0.0470391569887,0.151355661043,-0.000991116417618,0.0254116048977,0.0493911148382,0,0,0,0,0,0,0.136220094939,0.114512849913,0,0,0.158923444095,0.12339496875,-0.0219064658514,0,0,0,0.158923444095,0.12339496875,-0.0219064658514,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.929233296442,0.929233296442,0.0640457026773,0.00672100088055,15.0315133915,0.929233296442,0.993278999119,0.97193043156,176,176,4,0.889040067087,13.5,2.91579129468,0,0,0.203292839182,0,0,,0,,21.5081,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.220398869621
manufacturer 1,19,2017-10-02 18:00:00,2017-10-03 00:00:00,substation_19.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.428850474143,0.529245295325,0.403838124793,49.2230801583,0.897488991992,0.202689564317,0,0,0,0,0.673722850953,0.0677956585545,0.352581438982,0,0,0,0,0.688481207051,0.110924315473,0.382376054515,0,0,0,0,0.753740920458,0.140740078354,0.428850474143,0,0,0,0,0.700734770225,0.0922167771671,0.378220233904,0,0,0,0,0,0,0,0,0,0,0,1,0.140740078354,0,0.204135744376,0,0.269285371775,0,0,0.0099735185648,0.0099735185648,0.0492095304059,0.0171248664771,0.0492095304059,0.00102710730425,0.0343150588005,0.0442885773653,0,0,0,0,0,0,0.0492095304059,0.0455188156255,0,0,0.11934879243,0.0651476111718,-0.00726126800619,0,0,0,0.11934879243,0.0651476111718,-0.00726126800619,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.938321343608,0.938321343608,0.0570227550322,0.00465590135948,14.555656528,0.938321343608,0.995344098641,0.97633651363,301,301,4,0.797194392576,13.5,2.92900954089,0,0,0.274520470404,0,0,,0,,21.5007,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.202689564317
manufacturer 1,4,2018-02-21 06:00:00,2018-02-21 12:00:00,substation_4.csv,SH + DHW,winter,normal,,,,,0.508500765776,0.56689432755,0.407176825818,99.8512407545,0.801144354897,0.359163171224,0,0,0,0,0.687738274869,0.0849918473972,0.368282668309,0,0,0,0,0.763654844449,0.411987194561,0.577270990009,0,0,0,0,0.759972416271,0.285497604016,0.508500765776,0,0,0,0,0.707203773025,0.292719372265,0.487527040622,0,0,0,0,0,0,0,0,0,0,0,1,0.285497604016,0,0.370098663639,0,0.410670053629,0,0,0.014097685623,0.014097685623,0.0230958697786,0.0277938701725,0.105906848628,0.00201989442853,0.0150858780581,0.0291835636811,0,0,0,0,0,0,0.0953161637654,0.0623847199875,0,0,0.105906848628,0.0518847550086,0.00526744207121,0,0,0,0.105906848628,0.0518847550086,0.00526744207121,0,0,0,0,0,0,0,0,0,0,0,0.237034893205,low,0.22,0.92,0.92,0-24h,0.981609321413,0.981609321413,0.0156255295037,0.00276514908322,12.8611551631,0.981609321413,0.997234850917,0.992026341082,376.25,376.25,4,0.52530414626,13.5,2.97607902325,0,0,0.120687024465,0.342383734629,0,,0,,21.4645,low,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,0.359163171224
manufacturer 1,26,2019-12-12 18:00:00,2019-12-13 00:00:00,substation_26.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.573988098795,0.737038845367,0.403300845927,145.309756493,0.801762642671,0.6796422704,0,0,0,0,0.80925564266,0.400224079791,0.592468914339,0,0,0,0,0.741807576328,0.279560304149,0.496816522073,0,0,0,0,0.752738119973,0.415473929071,0.573988098795,0,0,0,0,0.730738048824,0.368854857753,0.538939957556,0,0,0,0,0,0,0,0,0,0,0.5,1,0.415473929071,0,0.711296947554,0,6.30794414266,1,1,0.0205981736417,0.0205981736417,0.0205981736417,0.0118498747838,0.0205981736417,0.00934891259192,0,0.0205981736417,0,0,2,0,0,0,0.0999434230533,0.052717798669,0,0,0.306681066108,0.173955034619,-0.026378863466,0,5,0,0.306681066108,0.191400809599,-0.00797794549029,0,10,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.881681339988,0.881681339988,0.111521404718,0.00679725529433,16.7488741416,0.881681339988,0.993202744706,0.956028943133,412.458020833,412.458020833,4,0.370767125551,13.5,2.8680868294,0,0.725,0,0,0,,0,,21.4639,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.6796422704
manufacturer 1,8,2018-02-02 00:00:00,2018-02-02 06:00:00,substation_8.csv,SH + DHW,winter,normal,,,,,0.405021364582,0.433938587999,0.387567637974,42.9170018374,0.733290411101,0.16847565053,0,0,0,0,0.691327653283,0.0566398294142,0.354943106633,0,0,0,0,0.726543033252,0.0846537117215,0.386341692841,0,0,0,0,0.723372981032,0.122709553768,0.405021364582,0,0,0,0,0.72727082912,0.147014185202,0.419734807843,0,0,0,0,0,0,0,0,0,0,0,1,0.122709553768,0,0.170795210438,0,0.174664308438,0,0,0.0144197824829,0.0144197824829,0.0580409112018,0.0412649785931,0.105032646431,0.00882826552199,0.0378170375987,0.0522368200816,0,0,0,0,0,0,0.0945293817881,0.0839562413615,0,0,0.110284278753,0.0892218488398,-0.0116094917342,0,0,0,0.110284278753,0.0892218488398,-0.0116094917342,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.861774119959,0.861774119959,0.0654700285615,0.0727558514795,22.214552988,0.861774119959,0.927244148521,0.905420805667,240,240,4,0.940262761469,13.5,2.716262417,0,0,0.30253630079,0,0,,0,,21.4591,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.16847565053
manufacturer 1,19,2017-10-02 06:00:00,2017-10-02 12:00:00,substation_19.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.438908437749,0.560883328021,0.403017318731,56.3354318515,0.915993257369,0.245974522751,1,0,0,0,0.687601236179,0.0762137047469,0.36356584452,0,0,0,0,0.699286591848,0.0975497160167,0.380366047658,0,0,0,0,0.752208932567,0.161075923477,0.438908437749,0,0,0,0,0.702436591241,0.128298287724,0.398143290377,0,0,0,0,0,0,0,0,0,0,0,1,0.161075923477,0,0.244346583641,0,0.269326930124,0,0,0.0114957514897,0.0114957514897,0.0492095304059,0.0235426147067,0.0557815526761,-0.0377137789163,0.0327928258757,0.0442885773653,0,0,0,0,0,0,0.0492095304059,0.041635424316,0,0,0.11934879243,0.0693194179331,-0.00955215659646,0,0,0,0.11934879243,0.0693194179331,-0.00955215659646,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.887163357997,0.887163357997,0.105391529096,0.0074451129074,16.5981672414,0.887163357997,0.992554887093,0.957424377394,301,301,4,0.797194392576,13.5,2.87227313218,0,0,0.262342607005,0,0,,0,,21.4318,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.245974522751
manufacturer 1,25,2020-04-11 18:00:00,2020-04-12 00:00:00,substation_25.csv,SH + DHW,spring,normal,,,,,0.411340616838,0.594015753096,0.373759203083,55.0804599943,0.781062815923,0.428143829456,0,0,0,0,0.699434919435,0.045895412333,0.353058980671,0,0,0,0,0.733925886617,0.099815116306,0.397847178352,0,0,0,0,0.697600321678,0.157487671036,0.411340616838,0,0,0,0,0.731587297972,0.133011649271,0.41434220416,0,0,0,0,0,0,0,0,0,0,0,1,0.157487671036,0,0.464240840788,0,0.780564760963,0,0,0.00622372145177,0.00622372145177,0.0439839470682,0.0333621371329,0.0637794116182,-0.0150534305828,0.0333618309096,0.0395855523614,0,0,0,0,0,0,0.0574014704564,0.04595678022,0,0,0.195763144994,0.0728310138162,-0.00991261137937,0,0,0,0.665860411862,0.305570537126,-0.0234926079806,0,15,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.919861916681,0.919861916681,0.0749033661402,0.00523471717897,15.2618706364,0.919861916681,0.994765282821,0.969797494108,301,301,4,0.712539942505,13.5,2.90939248232,0,0,0.266894647277,0,0,,0,,21.3888,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.428143829456
manufacturer 1,20,2017-02-02 06:00:00,2017-02-02 12:00:00,substation_20.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.446145245176,0.512343069645,0.40025994096,62.7071560542,0.813926695448,0.244900986387,0,0,0,0,0.7133837433,0.155096232201,0.417491362418,0,0,0,0,0.697216721748,0.117835806203,0.390144836509,0,0,0,0,0.747062443587,0.179294144699,0.446145245176,0,0,0,0,0.718385482828,0.128002550721,0.405482528811,0,0,0,0,0,0,0,0,0,0,0,1,0.179294144698,0,0.244597426125,0,0.314073871235,0,0,0.0155890359499,0.0155890359499,0.0488250598289,0.0288666777608,0.0697632035533,0.00428361081285,0.0283535178961,0.043942553846,0,0,0,0,0,0,0.0627868831979,0.05807580086,0,0,0.158923444095,0.0919041250742,-0.0128239642402,0,0,0,0.158923444095,0.0919041250742,-0.0128239642402,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.841908921418,0.841908921418,0.152848871794,0.00524220678809,18.0687177177,0.841908921418,0.994757793212,0.943808169281,177.25,177.25,4,0.790965969228,13.5,2.83142450784,0,0,0.226828143169,0,0,,0,,21.3492,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.244900986387
manufacturer 1,19,2017-06-19 18:00:00,2017-06-20 00:00:00,substation_19.csv,SH + DHW with sub-circuits,summer,normal,,,,,0.464498687314,0.619129942496,0.410973089269,68.616892729,0.908254438531,0.362736521484,1,0,0,0,0.682931056831,0.084836846732,0.365941125478,0,0,0,0,0.694824564604,0.12717851256,0.393972157021,0,0,0,0,0.767057926361,0.196191437594,0.464498687314,0,0,0,0,0.693357090424,0.137045644997,0.398512024348,0,0,0,0,0,0,0,0,0,0,0,1,0.196191437594,0,0.367509132026,0,0.35344690293,0,0,0.00418834490283,0.00418834490283,0.018443070008,0.0244832611326,0.116070766804,-0.0125085907119,0.0215190792864,0.0257074241893,0,0,0,0,0,0,0.104463690124,0.0847746236401,0,0,0.116070766804,0.046922077513,0.00767214089108,0,0,0,0.116070766804,0.0480403211949,0.000225561524277,0,0,0,0,0,0,0,0,0,0,0,0.196314752763,low,0.22,0.92,0.92,0-24h,0.861810256651,0.861810256651,0.132375959289,0.00581378406049,17.3934232129,0.861810256651,0.99418621594,0.950060896177,301,301,4,0.462733635407,13.5,2.85018268853,0,0,0.172152634291,0.349757570584,0,,0,,21.3348,low,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,0.362736521484
manufacturer 1,8,2018-02-02 06:00:00,2018-02-02 12:00:00,substation_8.csv,SH + DHW,winter,normal,,,,,0.416490082527,0.460994516454,0.37285665335,59.0010359782,0.722310897041,0.229261122349,0,0,0,0,0.718398459464,0.237486886262,0.463515325667,0,0,0,0,0.691877785137,0.0940589240792,0.375033788776,0,0,0,0,0.695915763869,0.168697497187,0.416490082527,0,0,0,0,0.721894132032,0.172909168103,0.430932101149,0,0,0,0,0,0,0,0,0,0,0,1,0.168697497187,0,0.231467493869,0,0.258164329257,0,0,0.0136827109406,0.0136827109406,0.0232400358886,0.0366679339843,0.105032646431,-0.000737071542271,0.0248186197429,0.0385013306836,0,0,0,0,0,0,0.0945293817881,0.0699492285853,0,0,0.110284278753,0.0807684291471,-0.0138797835847,0,0,0,0.110284278753,0.0807684291471,-0.0138797835847,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.961012332063,0.961012332063,0.0298014670593,0.00918620087729,14.0649625089,0.961012332063,0.990813799123,0.98087997677,240.25,240.25,4,0.693023952304,13.5,2.94263993031,0,0,0.198548957944,0,0,,0,,21.3342,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.229261122349
manufacturer 1,2,2016-09-21 12:00:00,2016-09-21 18:00:00,substation_2.csv,SH + DHW,autumn,normal,,,,,0.393638783319,0.432900288,0.38613238239,36.2365276051,0.753294989648,0.148776684651,0,0,0,0,0.721186450718,0.0572420308361,0.369295908181,0,0,0,0,0.772573506987,0.0774341998261,0.404149674192,0,0,0,0,0.720694158014,0.103608545382,0.393638783319,0,0,0,0,0.833081013281,0.475259851894,0.643435797746,0,0,0,0,0,0,0,0,0,0,0,1,0.103608545382,0,0.149492178239,0,0.157056282226,0,0,0.0069871550611,0.0069871550611,0.00937435083611,0.0115059585904,0.0500071306685,0.00445739204946,0.00509410145884,0.0120812565199,0,0,0,0,0,0,0.0450064176016,0.0367751273312,0,0,0.0563277483361,0.0285363551777,0.000496224652239,0,0,0,0.0625863870402,0.0342495053531,-0.00045301367197,0,0,0,0,0,1,0,0,1,0,1,0.812405616306,low,0.22,0.92,0.92,0-24h,0.813209675949,0.813209675949,0.153583991289,0.0332063327628,21.1153076248,0.813209675949,0.966793667237,0.915599003474,301,301,4,0.217462617359,13.5,2.74679701042,0,0,0.0407528116707,0.822330109351,0,,0,,21.3273,low,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,0.148776684651
manufacturer 1,4,2018-06-22 00:00:00,2018-06-22 06:00:00,substation_4.csv,SH + DHW,summer,normal,,,,,0.675622291708,0.774139048563,0.426503013199,198.94645069,0.88521493194,0.675637793493,0,0,0,0,0.708639509899,0.158384087954,0.417004136268,0,0,0,0,0.704561903394,0.162551537866,0.417296409664,0,0,0,0,0.79604364722,0.568833542481,0.675622291708,0,0,0,0,0.776861105999,0.41025241409,0.582558499287,0,0,0,0,0,0,0,0,0,0,0,1,0.568833542481,0,0.683144478553,0,0.744775177872,0,0,0.00310770649918,0.00310770649918,0.0359800102463,0.0129907994782,0.0359800102463,-0.00859710440527,0.0292743027225,0.0323820092217,0,0,0,0,0,0,0.0359800102463,0.0332815094778,0,0,0.0359800102463,0.0227923819423,0.00107575019024,0,0,0,0.0359800102463,0.0231800693553,0.000679080543886,0,0,0,0,0,0,0,0,0,0,0,0.0404753656338,low,0.22,0.92,0.92,0-24h,0.936532233982,0.936532233982,0.0574314511527,0.00603631486511,14.7194542469,0.936532233982,0.993963685135,0.974819868084,497,497,4,0.58287616599,13.5,2.92445960425,0,0,0.23419442178,0.0619903694387,0,,0,,21.3035,low,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,0.675637793493
manufacturer 1,9,2019-01-04 06:00:00,2019-01-04 12:00:00,substation_9.csv,SH + DHW,winter,normal,,,,,0.405179105205,0.429928353933,0.380853209552,46.9079354829,0.726994851152,0.16649202621,0,0,0,0,0.674375643942,0.0438695030294,0.340207389258,0,0,0,0,0.677055153921,0.068567832878,0.354556873768,0,0,0,0,0.710840881787,0.134120548614,0.405179105205,0,0,0,0,0.686084629465,0.0889956308789,0.369627460215,0,0,0,0,0,0,0,0,0,0,0,1,0.134120548614,0,0.166292507632,0,0.151923935838,0,0,0.053499803952,0.053499803952,0.053499803952,0.0211583522113,0.053499803952,0.0357545075399,0,0.053499803952,0,0,0,0,0,0,0.053499803952,0.0333310090143,0,0,0.0600254911596,0.0419171150431,-0.00281164705294,0,0,0,0.0600254911596,0.0419171150431,-0.00281164705294,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.905241403289,0.905241403289,0.0538718082655,0.040886788446,18.3551582497,0.905241403289,0.959113211554,0.941155942132,1409.25,1409.25,4,0.962996471137,13.5,2.8234678264,0,0,0,0,0,,0,,21.2865,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.16649202621
manufacturer 1,4,2018-02-21 12:00:00,2018-02-21 18:00:00,substation_4.csv,SH + DHW,winter,normal,,,,,0.435372767751,0.475875634592,0.381542386288,66.4336458499,0.747428473514,0.235064626491,0,0,0,0,0.699710213269,0.0834063801115,0.373069181695,0,0,0,0,0.743730844113,0.250145971581,0.482130861671,0,0,0,0,0.712127191017,0.189949033912,0.435372767751,0,0,0,0,0.723437866995,0.327900888186,0.513803268226,0,0,0,0,0,0,0,0,0,0,0,1,0.189949033912,0,0.23971066221,0,0.273364645378,0,0,0.0063462962791,0.0063462962791,0.0230958697786,0.0256995532033,0.105906848628,-0.00775138934389,0.0206382345844,0.0269845308635,0,0,0,0,0,0,0.0953161637654,0.045301811762,0,0,0.105906848628,0.0496210982682,0.00281875318317,0,0,0,0.105906848628,0.0496210982682,0.00281875318317,0,0,0,0,0,0,0,0,0,0,0,0.126843893243,low,0.22,0.92,0.92,0-24h,0.951186396811,0.951186396811,0.0425814455751,0.00623215761359,14.206005063,0.951186396811,0.993767842386,0.979574027195,376.5,376.5,4,0.485721555542,13.5,2.93872208158,0,0,0.165105876675,0.183218956906,0,,0,,21.2728,low,leadtime=0-24h|risk_3d_increasing|leadtime_near_term_prob_high,best_priority_engine_v1,0.235064626491
manufacturer 1,9,2019-01-03 12:00:00,2019-01-03 18:00:00,substation_9.csv,SH + DHW,winter,normal,,,,,0.395789471571,0.41091422216,0.379642675076,41.4125119861,0.72114109215,0.135807375188,0,0,0,0,0.657393372774,0.0409994092331,0.330704572097,0,0,0,0,0.677318610045,0.0594914354883,0.34987020753,0,0,0,0,0.708581487951,0.11840787214,0.395789471571,0,0,0,0,0.682620648973,0.0753309404423,0.360757103452,0,0,0,0,0,0,0,0,0,0,0,1,0.11840787214,0,0.134169784309,0,0.115502091295,0,0,0.0107656423113,0.0107656423113,0.0397057556847,0.0254963036925,0.0571671344377,-0.00103589663035,0.0249695378049,0.0357351801162,0,0,0,0,0,0,0.0514504209939,0.0396639903356,0,0,0.0600254911596,0.0459403277843,-0.00428630913441,0,0,0,0.0600254911596,0.0459403277843,-0.00428630913441,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.920407565538,0.920407565538,0.0667858100137,0.0128066244482,15.7874046009,0.920407565538,0.987193375552,0.964931438881,1408.5,1408.5,4,0.643233242091,13.5,2.89479431664,0,0,0.199756302439,0,0,,0,,21.2378,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.135807375188
manufacturer 1,15,2019-03-04 18:00:00,2019-03-05 00:00:00,substation_15.csv,SH + DHW with sub-circuits,spring,normal,,,,,0.507116116852,0.545606080638,0.453663218176,72.0275228781,0.882235895384,0.247085301524,0,0,0,0,0.697940148024,0.0899580534008,0.375709637874,0,0,0,0,0.693652235905,0.112753457646,0.385775883428,0,0,0,0,0.846736627012,0.205943211617,0.507116116852,0,0,0,0,0.752143819046,0.247958066464,0.484925370177,0,0,0,0,0,0,0,0,0,0,0.5,1,0.205943211617,0,0.244672406602,0,1.54526276239,1,1,0.00341601963455,0.00341601963455,0.0105636919544,0.00917693737038,0.0154250520923,-0.00513514563156,0.00621976460435,0.00963578423889,0,0,0,0,0,0,0.0137792700415,0.0109531767373,0,0,0.0193767247458,0.0145005862011,-0.00086740514595,0,0,0,0.0193767247458,0.0121980146988,0.000284063513528,0,0,0,0,0,0,0,0,0,0,0,0.00568127027056,low,0.22,0.92,0.92,0-24h,0.814985027963,0.814985027963,0.168251901197,0.0167630708404,19.8674800938,0.814985027963,0.98323692916,0.927152962094,644.309722222,644.309722222,4,0.1734441163,13.5,2.78145888628,0,0.725,0.0497581168348,0.00568127027056,0,,0,,21.2353,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.247085301524
manufacturer 1,7,2019-01-04 00:00:00,2019-01-04 06:00:00,substation_7.csv,SH + DHW,winter,normal,,,,,0.449459461831,0.513964605188,0.387980351403,72.0025885225,0.74875974796,0.305750044617,0,0,0,0,0.668866096174,0.0514150426051,0.341617037783,0,0,0,0,0.678915908794,0.0943165250624,0.369078235416,0,0,0,0,0.724143287205,0.205871918574,0.449459461831,0,0,17,1,0.682579671629,0.116758350805,0.382694371592,0,0,0,0,0,0,0,0,0,0,0,1,0.205871918574,0,0.305939341894,0,0.413643404752,0,0,0.0377519628921,0.0377519628921,0.0477169913314,0.0425807706422,0.108785955762,0.0103736365571,0.00695784628219,0.0447098091743,0,0,0,0,0,0,0.0844515439658,0.0655058572527,0,0,0.182871825656,0.123418749393,-0.0140612600476,0,0,0,0.182871825656,0.123418749393,-0.0140612600476,0,0,0,20,27,27,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.663056205788,0.663056205788,0.289182994966,0.0477607992467,27.5687541374,0.663056205788,0.952239200753,0.855844869098,232.561111111,232.561111111,4,0.804776565138,10.8,2.56753460729,3,0,0.0556627702575,0,0,,0,,21.228,low,leadtime=0-24h|criticality|leadtime_near_term_prob_high,best_priority_engine_v1,0.305750044617
manufacturer 1,19,2017-10-02 00:00:00,2017-10-02 06:00:00,substation_19.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.485153233576,0.626100942638,0.410213895845,82.6862147523,0.91662397067,0.368467314006,1,0,0,0,0.700937523282,0.18666898871,0.428375199959,0,0,0,0,0.693186305299,0.189566112679,0.426267603211,0,0,0,0,0.76564093496,0.236418856877,0.485153233576,0,0,0,0,0.707145452084,0.153744858537,0.413843137504,0,0,0,0,0,0,0,0,0,0,0,1,0.236418856877,0,0.369560564935,0,0.365272403305,0,0,0.0492095304059,0.0492095304059,0.0492095304059,0.0254301874138,0.0557815526761,0.033859008371,0,0.0492095304059,0,0,0,0,0,0,0.0502033974085,0.0431141293268,0,0,0.11934879243,0.0721006224406,-0.0110483119395,0,0,0,0.11934879243,0.0721006224406,-0.0110483119395,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.92,0.92,0-24h,0.843774958088,0.843774958088,0.149884112076,0.00634092983522,18.080648457,0.843774958088,0.993659070165,0.943697699473,301,301,4,0.885771547306,13.5,2.83109309842,0,0,0,0,0,,0,,21.2169,low,leadtime=0-24h|leadtime_near_term_prob_high,best_priority_engine_v1,0.368467314006
