manufacturer,substation_id,window_start,window_end,source_file,configuration_type,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,lead_time_bucket,anomaly_score,anomaly_ensemble_score,iforest_anomaly_score,mahalanobis_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,strong_anomaly_label,anomaly_criticality,anomaly_event_label,mw_anomaly_1h_iforest_score_ratio,mw_anomaly_1h_mahalanobis_score_ratio,mw_anomaly_1h_score,mw_anomaly_1h_label,mw_anomaly_1h_strong_label,mw_anomaly_1h_criticality,mw_anomaly_1h_event_label,mw_anomaly_3h_iforest_score_ratio,mw_anomaly_3h_mahalanobis_score_ratio,mw_anomaly_3h_score,mw_anomaly_3h_label,mw_anomaly_3h_strong_label,mw_anomaly_3h_criticality,mw_anomaly_3h_event_label,mw_anomaly_6h_iforest_score_ratio,mw_anomaly_6h_mahalanobis_score_ratio,mw_anomaly_6h_score,mw_anomaly_6h_label,mw_anomaly_6h_strong_label,mw_anomaly_6h_criticality,mw_anomaly_6h_event_label,mw_anomaly_12h_iforest_score_ratio,mw_anomaly_12h_mahalanobis_score_ratio,mw_anomaly_12h_score,mw_anomaly_12h_label,mw_anomaly_12h_strong_label,mw_anomaly_12h_criticality,mw_anomaly_12h_event_label,mw_anomaly_multi_window_count,mw_anomaly_short_term_confirmed,mw_anomaly_main_confirmed,mw_anomaly_persistent_confirmed,mw_anomaly_fast_spike,mw_anomaly_operational_confirmed,mw_anomaly_context_score,mw_anomaly_has_raw_data,group_mahalanobis_global_score_ratio,group_mahalanobis_global_label,group_mahalanobis_manufacturer_score_ratio,group_mahalanobis_manufacturer_label,group_mahalanobis_configuration_score_ratio,group_mahalanobis_configuration_label,group_mahalanobis_aux_count,raw_ae_score_mean,raw_ae_score_max,raw_ae_score_p95,raw_ae_score_ratio_q999_max,raw_ae_score_ratio_q998_max,raw_ae_seq_cmax_q999,raw_ae_seq_cmax_q998,raw_ae_roll5d_cmax_q999,raw_ae_roll5d_cmax_q998,raw_ae_alarm_q999_c24,raw_ae_alarm_q999_c32,raw_ae_alarm_q998_c48,raw_ae_alarm_union_q998_c48_or_q999_spike,raw_ae_has_model,risk_probability,risk_probability_raw,risk_probability_roll4_max,risk_probability_roll8_mean,risk_probability_roll8_max,risk_probability_delta1,risk_temporal_boost,risk_score,risk_watch_label,risk_recent_high_count_48h,risk_recent_watch_count_48h,risk_repeated_high_48h,risk_repeated_watch_48h,risk_high_episode_start,risk_score_24h_max,risk_score_24h_mean,risk_high_count_24h,risk_watch_count_24h,risk_score_3d_max,risk_score_3d_mean,risk_score_3d_slope,risk_high_count_3d,risk_watch_count_3d,risk_episode_start_count_3d,risk_score_7d_max,risk_score_7d_mean,risk_score_7d_slope,risk_high_count_7d,risk_watch_count_7d,risk_episode_start_count_7d,anomaly_criticality_24h_max,anomaly_criticality_3d_max,anomaly_criticality_7d_max,raw_ae_alarm_count_24h,raw_ae_alarm_count_3d,raw_ae_alarm_count_7d,mw_anomaly_confirmed_count_24h,mw_anomaly_confirmed_count_3d,mw_anomaly_confirmed_count_7d,mw_anomaly_persistent_count_3d,mw_anomaly_persistent_count_7d,multi_horizon_persistence_score,risk_level_calibrated,risk_threshold_medium_applied,risk_threshold_high_applied,risk_threshold_critical_applied,predicted_lead_time_bucket,predicted_lead_time_confidence,leadtime_prob_0-24h,leadtime_prob_1-3d,leadtime_prob_3-7d,expected_lead_time_hours,leadtime_near_term_probability,leadtime_within_3d_probability,leadtime_urgency_score,days_since_last_task_event,days_since_last_any_event,risk_base_score,risk_probability_component_score,leadtime_component_score,leadtime_ordinal_component_score,anomaly_component_score,multi_window_anomaly_component_score,risk_episode_component_score,multi_horizon_component_score,history_adjustment_score,history_adjustment_reason,urgency_bonus_score,urgency_bonus_reason,priority_score,priority_level,priority_reason,engine_version
manufacturer 1,7,2015-03-26 00:00:00,2015-03-26 06:00:00,substation_7.csv,SH + DHW,spring,pre_fault,Control unit: Incorrect parameterisation,63,1.25,0-24h,0.577550964596,0.577550964596,0.414325699727,98.9279707428,0.762987347612,0.413107379657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726002157174,0.0726002157174,0.177557728082,0.102629859192,0.177557728082,-0.0156785015057,0.0872017395567,0.159801955274,0,0,3,0,1,0,0.196208554238,0.168903605015,0,0,0.511047158937,0.290967441754,-0.0296330613357,0,7,0,0.511047158937,0.290967441754,-0.0296330613357,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,0-24h,0.685327069216,0.685327069216,0.30202806425,0.0126448665347,24.2386558987,0.685327069216,0.987355133465,0.886679112049,27,27,4,2.87643519493,10.8,2.66003733615,0,0,2.69761391645,0,-6,recent_task_within_30d|recent_any_event_within_30d,0,,17.0341,low,leadtime=0-24h|history_adjusted,internal_m1_current_best_priority_engine_v1
manufacturer 1,25,2020-04-11 12:00:00,2020-04-11 18:00:00,substation_25.csv,SH + DHW,spring,normal,,,,,0.524721198731,0.524721198731,0.419553077568,73.0133446083,0.772613646817,0.304892046654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856093726811,0.0856093726811,0.135414576396,0.113698616113,0.249386485176,0.0145482286756,0.0362637460752,0.121873118756,0,0,7,0,1,0,0.235222471602,0.203512340588,0,3,0.522874007125,0.336544479582,-0.0210883858306,0,11,0,0.522874007125,0.215209997179,0.0121954493518,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.243908987036,low,0.22,0.78,0.92,1-3d,0.717288857388,0.277753804869,0.717288857388,0.00495733774309,38.3577913422,0.277753804869,0.995042662257,0.755946376461,301,301,4,2.19371613761,6,2.26783912938,0,0,2.2901099686,0.243908987036,0,,0,,16.9956,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,1,2019-12-05 12:00:00,2019-12-05 18:00:00,substation_1.csv,SH + DHW,winter,normal,,,,,0.668905243823,0.668905243823,0.42881273953,134.539635455,0.789665461187,0.561815994462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070167961363,0.070167961363,0.213924077534,0.0632939030429,0.213924077534,-0.143756116171,0.122363708418,0.192531669781,0,0,0,0,0,0,0.213924077534,0.137500422912,0,0,0.213924077534,0.123167535932,0.000681815450897,0,0,0,0.213924077534,0.114864007801,0.00369187481937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908828826599,low,0.22,0.78,0.92,1-3d,0.624872369288,0.370375286249,0.624872369288,0.00475234446261,35.0086584963,0.370375286249,0.995247655537,0.786956865775,301,301,4,3.46557005606,6,2.36087059732,0,0,0.978909667344,0.0908828826599,0,,0,,16.8962,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,7,2015-04-02 12:00:00,2015-04-02 18:00:00,substation_7.csv,SH + DHW,spring,pre_fault,Control unit: Incorrect parameterisation,36,2.08333333333,0-24h,0.602346034306,0.602346034306,0.412455920248,110.862474753,0.759544119044,0.462943959161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609958675337,0.0609958675337,0.0637995068249,0.0523368123229,0.0721240344839,0.0324921610458,0,0.0609958675337,0,0,2,0,0,0,0.0656291956344,0.0603660438632,0,0,1,0.400613225699,-0.0981317112599,4,6,1,1,0.400613225699,-0.0981317112599,4,6,1,0,0,0,0,0,0,0,0,0,0,0,2.38095238095,low,0.22,0.78,0.92,0-24h,0.62138887615,0.62138887615,0.372798019106,0.00581310474387,26.0485440001,0.62138887615,0.994186895256,0.869920888888,7.19791666667,7.19791666667,4,1.09792561561,10.8,2.60976266666,0,0,0,4.38095238095,-6,recent_task_within_30d|recent_any_event_within_30d,0,,16.8886,low,leadtime=0-24h|history_adjusted,internal_m1_current_best_priority_engine_v1
manufacturer 1,23,2017-10-11 18:00:00,2017-10-12 00:00:00,substation_23.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.66815208518,0.66815208518,0.514198838725,100.807459221,0.946905317151,0.420955822867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200316695046,0.0200316695046,0.0544843169986,0.0198562038453,0.0544843169986,0.0136197059098,0.0290042157942,0.0490358852988,0,0,0,0,0,0,0.0544843169986,0.0503979932237,0,0,0.0544843169986,0.0289523261195,0.00335044721853,0,0,0,0.0544843169986,0.0249694707245,0.00101956722985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10415252506,low,0.22,0.78,0.92,0-24h,0.569554179314,0.569554179314,0.426784427484,0.00366139320239,27.7596698553,0.569554179314,0.996338606798,0.85407713097,260.75,260.75,4,0.882645935378,8.1,2.56223139291,1,0,0.232033726354,0.10415252506,0,,0,,16.8811,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,20,2017-06-05 18:00:00,2017-06-06 00:00:00,substation_20.csv,SH + DHW with sub-circuits,summer,pre_fault,unknown,34,31.5666666667,1-3d,0.627982799413,0.627982799413,0.442890747032,110.54395042,0.815590335291,0.461613852502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326628462001,0.0326628462001,0.0995929054872,0.10189464949,0.478275082506,-0.0669300592871,0.0743265357643,0.106989381964,0,0,4,0,1,0,0.430447574256,0.194638332664,0,1,0.502188836632,0.305948187971,-0.0755971344569,0,4,0,0.502188836632,0.305948187971,-0.0755971344569,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.620778410441,0.366983690079,0.620778410441,0.0122378994803,35.6697159197,0.366983690079,0.98776210052,0.780835963706,300.75,300.75,4,1.92580887535,6,2.34250789112,0,0,2.59461228611,0,0,,0,,16.8629,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,25,2020-04-07 00:00:00,2020-04-07 06:00:00,substation_25.csv,SH + DHW,spring,normal,,,,,0.608728444758,0.608728444758,0.440741207163,102.684769707,0.811631923529,0.428795171131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188527133306,0.0188527133306,0.165183672307,0.0608680956443,0.165183672307,-0.0559423800327,0.129812591746,0.148665305076,0,0,0,0,0,0,0.165183672307,0.132614254857,0,0,0.165183672307,0.0908614226737,0.0161734164089,0,0,0,0.165183672307,0.0908614226737,0.0161734164089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727803738398,low,0.22,0.78,0.92,1-3d,0.630045971946,0.355847989074,0.630045971946,0.0141060389798,36.2051071999,0.355847989074,0.98589396102,0.775878637038,301,301,4,2.67597549137,6,2.32763591111,0,0,1.03850073397,0.727803738398,0,,0,,16.7699,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,16,2018-12-04 06:00:00,2018-12-04 12:00:00,substation_16.csv,SH + DHW,winter,normal,,,,,0.424588808857,0.424588808857,0.404956548198,33.4782365341,0.745733906469,0.13979976003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840724416938,0.00840724416938,0.0847485547621,0.0218185260753,0.0847485547621,-0.000536235947851,0.0678664551165,0.0762736992859,0,0,0,0,0,0,0.0847485547621,0.0783924131549,0,0,0.0847485547621,0.0353627990439,0.00756105045799,0,0,0,0.0847485547621,0.0285198787322,0.00378875519632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264801365376,low,0.22,0.78,0.92,0-24h,0.496334221448,0.496334221448,0.495466177374,0.00819960117792,30.7223393127,0.496334221448,0.991800398822,0.826645006364,490.517152778,490.517152778,4,1.37292658715,8.1,2.47993501909,0,0,0.542931640932,0.264801365376,0,,0,,16.7606,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,16,2018-12-04 00:00:00,2018-12-04 06:00:00,substation_16.csv,SH + DHW,winter,normal,,,,,0.410064143666,0.410064143666,0.399299952852,29.1275984096,0.735317196421,0.121632191223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894348011723,0.00894348011723,0.0847485547621,0.022032738627,0.0847485547621,-0.00091956956401,0.0673302191686,0.0762736992859,0,0,0,0,0,0,0.0847485547621,0.0673390026015,0,0,0.0847485547621,0.030352902448,0.00644022788755,0,0,0,0.0847485547621,0.0257108304643,0.00344575369518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229920771092,low,0.22,0.78,0.92,0-24h,0.583399029527,0.583399029527,0.375643268801,0.0409577016718,29.9465894574,0.583399029527,0.959042298328,0.833827875394,490.267152778,490.267152778,4,1.37292658715,8.1,2.50148362618,0,0,0.538641753349,0.229920771092,0,,0,,16.743,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,19,2017-06-19 06:00:00,2017-06-19 12:00:00,substation_19.csv,SH + DHW with sub-circuits,summer,normal,,,,,0.609663074508,0.609663074508,0.495799761435,81.5753644255,0.913023124497,0.340645671688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152738076203,0.0152738076203,0.186489790354,0.0413040333648,0.186489790354,0.00547742568311,0.152567003699,0.167840811319,0,0,0,0,0,0,0.186489790354,0.146300999922,0,0,0.186489790354,0.0601433810089,0.0159346246647,0,0,0,0.186489790354,0.039515115562,0.00558636015651,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.510092819748,low,0.22,0.78,0.92,1-3d,0.544548995273,0.451775585787,0.544548995273,0.00367541894004,32.0007090754,0.451775585787,0.99632458106,0.814808249302,301,301,4,3.02113460374,4.5,2.44442474791,1,0,1.22053602959,0.510092819748,0,,0,,16.6962,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,26,2019-12-14 12:00:00,2019-12-14 18:00:00,substation_26.csv,SH + DHW with sub-circuits,winter,normal,,,,,0.765262275704,0.765262275704,0.44602540596,171.345812449,0.821362859425,0.71551270146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043888173076,0.043888173076,0.0919777675916,0.0575875864182,0.104673816881,-0.0480895945156,0.0388918177564,0.0827799908324,0,0,0,0,0,0,0.0942064351933,0.0913498241031,0,0,0.104673816881,0.0615102743899,0.00727672047286,0,0,0,0.104673816881,0.0464216651399,0.00207652733973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223448558616,low,0.22,0.78,0.92,0-24h,0.502233539149,0.502233539149,0.495326574928,0.00243988592376,30.0952643772,0.502233539149,0.997560114076,0.832451255767,414.208020833,414.208020833,4,1.49003983498,8.1,2.4973537673,0,0,0.311134542051,0.223448558616,0,,0,,16.622,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,20,2017-06-06 00:00:00,2017-06-06 06:00:00,substation_20.csv,SH + DHW with sub-circuits,summer,pre_fault,unknown,34,25.5666666667,1-3d,0.61535166125,0.61535166125,0.425470075902,111.64944245,0.783509893098,0.466230210366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405233653432,0.0405233653432,0.0995929054872,0.0942232389716,0.478275082506,0.0078605191431,0.058411035577,0.0989344009202,0,0,4,0,1,0,0.122011426896,0.11176003933,0,0,0.502188836632,0.28007146459,-0.0676492385589,0,4,0,0.502188836632,0.28007146459,-0.0676492385589,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,low,0.22,0.78,0.92,1-3d,0.645249442853,0.343969041698,0.645249442853,0.0107815154492,36.3933836112,0.343969041698,0.989218484551,0.774135336933,301,301,4,1.78081921656,6,2.3224060108,0,0,2.46728828462,0,0,,0,,16.5705,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,22,2019-02-04 06:00:00,2019-02-04 12:00:00,substation_22.csv,SH + DHW,winter,normal,,,,,0.775351256574,0.775351256574,0.522536481836,145.983247095,0.962259219183,0.609602685959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889868092082,0.00889868092082,0.0421028133636,0.0146544834055,0.0421028133636,0.00186887333458,0.0289938511064,0.0378925320273,0,0,0,0,0,0,0.0421028133636,0.0389451023613,0,0,0.0421028133636,0.026716520219,0.00197641064701,0,0,0,0.0540411824493,0.0321001541038,-0.000722889364131,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0494102661752,low,0.22,0.78,0.92,0-24h,0.507421239835,0.507421239835,0.488431188425,0.0041475717401,30.0314605312,0.507421239835,0.99585242826,0.833042032118,301,301,4,0.682065576491,8.1,2.49912609635,1,0,0.231950808851,0.0494102661752,0,,0,,16.5626,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,2,2016-09-20 18:00:00,2016-09-21 00:00:00,substation_2.csv,SH + DHW,autumn,normal,,,,,0.854716131459,0.854716131459,0.500795121697,190.345485146,0.922222159651,0.794852295138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262417773387,0.0262417773387,0.0645330457451,0.0178923181313,0.0645330457451,-0.0382912684064,0.0318379638319,0.0580797411706,0,0,0,0,0,0,0.0645330457451,0.0355109445488,0,0,0.0645330457451,0.0349710021489,-0.00128879277144,0,0,0,0.0645330457451,0.0292342890988,0.000842494415528,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0168498883106,low,0.22,0.78,0.92,1-3d,0.814724302166,0.179131321017,0.814724302166,0.00614437681731,41.9936675742,0.179131321017,0.993855623183,0.722280855794,301,301,4,1.04543534107,7.5,2.16684256738,1.54716131459,0,0.254703710655,0.0168498883106,0,,0,,16.531,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,19,2017-10-06 06:00:00,2017-10-06 12:00:00,substation_19.csv,SH + DHW with sub-circuits,autumn,normal,,,,,0.632190293567,0.632190293567,0.514381343956,84.4872756411,0.947241403429,0.352805347086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104308872867,0.104308872867,0.104308872867,0.0321902262894,0.104308872867,0.0974181150573,0,0.104308872867,0,0,0,0,0,0,0.104308872867,0.0489152883977,0,0,0.104817690143,0.0645665254842,-0.00489668023369,0,0,0,0.116464100159,0.0432217129808,0.00213957334331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427914668662,low,0.22,0.78,0.92,1-3d,0.888166432794,0.106930992822,0.888166432794,0.0049025743844,44.5034696141,0.106930992822,0.995097425616,0.699041948018,301,301,4,1.87755971161,7.5,2.09712584405,1,0,0,0.0427914668662,0,,0,,16.5175,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,6,2019-04-15 18:00:00,2019-04-16 00:00:00,substation_6.csv,SH + DHW,spring,pre_fault,Differential pressure regulator defective,64,9.68333333333,0-24h,0.597198549655,0.597198549655,0.431734861729,100.997258846,0.795046595562,0.421748395737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149593687696,0.149593687696,0.162076359144,0.159121577094,0.374336630688,0.06913291543,0.0174839682525,0.167077655949,0,0,4,0,1,0,0.336902967619,0.213906220017,0,1,0.374336630688,0.221869673397,0.0093650441569,0,4,0,0.374336630688,0.221869673397,0.0093650441569,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.42142698706,low,0.22,0.78,0.92,1-3d,0.551178518851,0.443839762243,0.551178518851,0.00498171890593,32.3804523205,0.443839762243,0.995018281094,0.811292108144,301,301,4,3.00739780708,4.5,2.43387632443,0,0,2.13987174602,0.42142698706,0,,0,,16.5026,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,1,2019-12-07 18:00:00,2019-12-08 00:00:00,substation_1.csv,SH + DHW,winter,normal,,,,,0.768810895083,0.768810895083,0.460119005599,167.437631829,0.847316446697,0.699192764407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120067699907,0.0120067699907,0.0425252609584,0.0725761582728,0.343958777276,-0.0169737272228,0.0641981961958,0.0762049661864,0,0,4,0,1,0,0.108112467471,0.0937396625424,0,0,0.343958777276,0.183133984811,-0.00389920103151,0,4,0,0.343958777276,0.147986465241,0.00455760037828,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0911520075655,low,0.22,0.78,0.92,1-3d,0.600904098964,0.396467779244,0.600904098964,0.00262812179253,33.9163847163,0.396467779244,0.997371878207,0.797070511886,301,301,4,1.37168939136,6,2.39121153566,0,0,2.51358556957,0.0911520075655,0,,0,,16.3676,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,7,2019-01-02 12:00:00,2019-01-02 18:00:00,substation_7.csv,SH + DHW,winter,normal,,,,,0.530515935866,0.530515935866,0.422964787514,74.2973974878,0.778896364794,0.310254046061,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237598111366,0.0237598111366,0.0574486547121,0.0285629718361,0.0574486547121,0.00526829913938,0.0279439781043,0.0517037892409,0,0,0,0,0,0,0.0574486547121,0.0466269851225,0,0,0.0574486547121,0.040968854646,0.00927869949461,0,0,0,0.0574486547121,0.040968854646,0.00927869949461,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0.417541477258,low,0.22,0.78,0.92,1-3d,0.882431054819,0.109312141106,0.882431054819,0.00825680407491,44.6592528136,0.109312141106,0.991743195925,0.697599510985,231.061111111,231.061111111,4,0.930668206336,7.5,2.09279853295,1.2,0,0.223551824834,0.417541477258,0,,0,,16.3646,low,leadtime=1-3d,internal_m1_current_best_priority_engine_v1
manufacturer 1,20,2020-04-01 18:00:00,2020-04-02 00:00:00,substation_20.csv,SH + DHW with sub-circuits,spring,normal,,,,,0.631283490944,0.631283490944,0.436494454893,114.536712554,0.803811461866,0.478286988428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276014797038,0.0276014797038,0.0563212695369,0.0305111542326,0.0563212695369,-0.0287197898331,0.0230876628794,0.0506891425832,0,0,0,0,0,0,0.0563212695369,0.0364833926208,0,0,0.0563212695369,0.0364833926208,0.0135811330654,0,0,0,0.0563212695369,0.0364833926208,0.0135811330654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611150987944,low,0.22,0.78,0.92,0-24h,0.510867070814,0.510867070814,0.480119869356,0.0090130598298,30.2577257584,0.510867070814,0.99098694017,0.830946983718,391.058009259,391.058009259,4,0.912404566498,8.1,2.49284095115,0,0,0.184701303035,0.611150987944,0,,0,,16.3011,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
manufacturer 1,19,2017-06-20 18:00:00,2017-06-21 00:00:00,substation_19.csv,SH + DHW with sub-circuits,summer,normal,,,,,0.700737631276,0.700737631276,0.523152363148,112.029315773,0.963393374388,0.467816500592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887548857892,0.00887548857892,0.0264180334214,0.0157745460801,0.0295784339615,-0.0026792412434,0.0149007415003,0.0237762300792,0,0,0,0,0,0,0.0466316192068,0.038829689149,0,0,0.186489790354,0.0826896577981,-0.00335427004256,0,0,0,0.186489790354,0.0442063879498,0.00329729222189,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0659458444378,low,0.22,0.78,0.92,0-24h,0.559925792216,0.559925792216,0.436936291882,0.00313791590168,28.0686014251,0.559925792216,0.996862084098,0.851216653471,301,301,4,0.427972141426,8.1,2.55364996041,1,0,0.119205932002,0.0659458444378,0,,0,,16.2668,low,leadtime=0-24h,internal_m1_current_best_priority_engine_v1
