manufacturer,substation_id,source_file,window_start,window_end,main_missing_sensors,main_changed_sensors,season_bucket,label,fault_label,fault_event_id,estimated_lead_time_hours,normal_event_related,maintenance_related,disturbance_count,leakage_blocked_fault_count,window_source_type,use_for_supervised_training,configuration_type,normal_reference_group,s_hc1_control_unit_mode__dominant,s_dhw_control_unit_mode__dominant,s_hc1_heating_pump_status_setpoint__dominant,s_dhw_3-way_valve_status__dominant,s_hc1.2_heating_pump_status__dominant,s_hc1.3_heating_pump_status__dominant,s_hc1.1_control_unit_mode__dominant,s_hc1.2_control_unit_mode__dominant,s_hc1.2_dhw_control unit_mode__dominant,s_hc1.1_heating_pump_status__dominant,s_hc1.3_control_unit_mode__dominant,split_time_based,split_substation_based,split_regime_based,normal_reference_outlier,normal_reference_outlier_count,normal_reference_filter_reason,iforest_anomaly_score,mahalanobis_score,iforest_threshold,mahalanobis_threshold,iforest_score_ratio,mahalanobis_score_ratio,iforest_anomaly_label,mahalanobis_anomaly_label,anomaly_consensus_count,anomaly_ensemble_score,anomaly_score,anomaly_label,strong_anomaly_label,anomaly_criticality,anomaly_event_label
manufacturer 1,19,substation_19.csv,2017-06-14 12:00:00,2017-06-14 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_dhw_upper_storage_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.41890718347136435,60.77305007936012,0.5357784270858823,349.74458401674525,0.7818664625035675,0.1737640920165054,0,0,0,0.45957220614542454,0.45957220614542454,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-14 18:00:00,2017-06-15 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_upper_storage_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.431847860312242,114.89574144476241,0.5357784270858823,349.74458401674525,0.8060195007497366,0.3285132828225908,0,0,0,0.5529412052483493,0.5529412052483493,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-15 00:00:00,2017-06-15 06:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|p_net_meter_heat_power|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4096310721243664,73.2177332767228,0.5357784270858823,349.74458401674525,0.7645531275911279,0.2093462961908718,0,0,0,0.4702935069489922,0.4702935069489922,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-15 06:00:00,2017-06-15 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.43145282234098603,88.13796461967682,0.5357784270858823,349.74458401674525,0.8052821848159754,0.2520066604246741,0,0,0,0.5120461568885857,0.5120461568885857,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-15 12:00:00,2017-06-15 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4013739371957405,49.55270085756203,0.5357784270858823,349.74458401674525,0.7491416542820275,0.14168253955060395,0,0,0,0.427188323474373,0.427188323474373,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-15 18:00:00,2017-06-16 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.43322838796541896,94.85425553970262,0.5357784270858823,349.74458401674525,0.808596177195419,0.271210076937635,0,0,0,0.5237815440587934,0.5237815440587934,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-16 00:00:00,2017-06-16 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.426869973236788,105.27615296568548,0.5357784270858823,349.74458401674525,0.7967285572854226,0.3010086725478643,0,0,0,0.5339970183745166,0.5339970183745166,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-16 06:00:00,2017-06-16 12:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|p_net_meter_heat_power|outdoor_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.41631403128276795,102.37533639569769,0.5357784270858823,349.74458401674525,0.7770264912439917,0.2927145725029901,0,0,0,0.5203411743112608,0.5203411743112608,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-16 12:00:00,2017-06-16 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.40918304386512305,63.2396436437361,0.5357784270858823,349.74458401674525,0.7637169082948786,0.18081664887399165,0,0,0,0.4547797708018085,0.4547797708018085,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-16 18:00:00,2017-06-17 00:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|p_net_meter_heat_power|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.42008812935065276,77.21812197308412,0.5357784270858823,349.74458401674525,0.7840706309052548,0.2207843251959751,0,0,0,0.48552888887933654,0.48552888887933654,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-17 00:00:00,2017-06-17 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4124038043507216,71.81326557089665,0.5357784270858823,349.74458401674525,0.7697282747903837,0.20533060082342358,0,0,0,0.47059750758789487,0.47059750758789487,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-17 06:00:00,2017-06-17 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.41133511455116917,70.67498826188896,0.5357784270858823,349.74458401674525,0.7677336259849716,0.20207600486675484,0,0,0,0.46793508679231666,0.46793508679231666,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-17 12:00:00,2017-06-17 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.43391074143483954,122.51123161381024,0.5357784270858823,349.74458401674525,0.8098697511859433,0.3502877162722399,0,0,0,0.5662912726816806,0.5662912726816806,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-17 18:00:00,2017-06-18 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4199748978828861,61.769418853506785,0.5357784270858823,349.74458401674525,0.7838592908026258,0.17661293891701654,0,0,0,0.4620187243032529,0.4620187243032529,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-18 00:00:00,2017-06-18 06:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|outdoor_temperature|p_net_supply_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4040780703042002,75.71313573748421,0.5357784270858823,349.74458401674525,0.7541887651244097,0.21648122429212277,0,0,0,0.4692037684832976,0.4692037684832976,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-18 06:00:00,2017-06-18 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4170422977214984,85.99470291879194,0.5357784270858823,349.74458401674525,0.7783857591837099,0.2458785835399088,0,0,0,0.4961569560924953,0.4961569560924953,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-18 12:00:00,2017-06-18 18:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_upper_storage_temperature|p_net_meter_volume|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,train,False,0,,0.4356507134377412,151.66533159442045,0.5357784270858823,349.74458401674525,0.8131173100926454,0.43364597630812474,0,0,0,0.6119975031868494,0.6119975031868494,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-18 18:00:00,2017-06-19 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_upper_storage_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4406462812408939,291.83490699966967,0.5357784270858823,349.74458401674525,0.8224412536308796,0.8344229484499953,0,0,0,0.8287915518850109,0.8287915518850109,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-19 00:00:00,2017-06-19 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4240891418930778,97.12969205771002,0.5357784270858823,349.74458401674525,0.7915382935436829,0.27771607194654824,0,0,0,0.5192125160972015,0.5192125160972015,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-19 06:00:00,2017-06-19 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_dhw_upper_storage_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4191474147290836,71.12861990873068,0.5357784270858823,349.74458401674525,0.7823148405000947,0.20337304181192167,0,0,0,0.47547568719536293,0.47547568719536293,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-19 12:00:00,2017-06-19 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_lower_storage_temperature|s_dhw_upper_storage_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4170746784196523,114.38702679390155,0.5357784270858823,349.74458401674525,0.7784461959174731,0.32705875093243725,0,0,0,0.539210850075404,0.539210850075404,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-19 18:00:00,2017-06-20 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|p_net_meter_volume|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.41097308926919546,68.61689272903159,0.5357784270858823,349.74458401674525,0.7670579263605154,0.19619143759420252,0,0,0,0.46449868731436955,0.46449868731436955,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-20 00:00:00,2017-06-20 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_dhw_return_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4117622439287332,81.09040673579806,0.5357784270858823,349.74458401674525,0.7685308387056987,0.23185607566668015,0,0,0,0.48409321429501884,0.48409321429501884,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-20 06:00:00,2017-06-20 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.4232434529518832,108.89871464840945,0.5357784270858823,349.74458401674525,0.7899598631731389,0.311366407444341,0,0,0,0.536305331636876,0.536305331636876,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-20 12:00:00,2017-06-20 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_dhw_lower_storage_temperature,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,validation,False,0,,0.41180274824381374,50.55266193852116,0.5357784270858823,349.74458401674525,0.7686064377090047,0.14454165768039678,0,0,0,0.43785210429384247,0.43785210429384247,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-06-20 18:00:00,2017-06-21 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_return_temperature|p_net_meter_volume,summer,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|summer,,,,,,,,,,,,train,train,holdout,False,0,,0.42513769330472645,89.43071225704871,0.5357784270858823,349.74458401674525,0.793495355192006,0.2557029224869052,0,0,0,0.5084653658583025,0.5084653658583025,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-09-30 00:00:00,2017-09-30 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3982202165888276,81.01776875031658,0.5357784270858823,349.74458401674525,0.743255413911981,0.2316483870024348,0,0,0,0.4721036896499215,0.4721036896499215,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-09-30 06:00:00,2017-09-30 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|p_dhw_return_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.41122382218096015,84.52056463155054,0.5357784270858823,349.74458401674525,0.7675259050977864,0.24166368399718757,0,0,0,0.488818927914469,0.488818927914469,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-09-30 12:00:00,2017-09-30 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_dhw_return_temperature|p_net_meter_volume,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4167275195144912,92.58071505570724,0.5357784270858823,349.74458401674525,0.7777982435408735,0.2647095031249279,0,0,0,0.5058612111204223,0.5058612111204223,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-09-30 18:00:00,2017-10-01 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|p_net_meter_heat_power|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3998725703728459,56.48895030073854,0.5357784270858823,349.74458401674525,0.7463394383901697,0.16151486794155454,0,0,0,0.4363824160524037,0.4363824160524037,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-01 00:00:00,2017-10-01 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_hc1_supply_temperature_setpoint,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.39625920909660134,49.79148758800943,0.5357784270858823,349.74458401674525,0.7395953048200711,0.14236528559260117,0,0,0,0.42306339462951204,0.42306339462951204,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-01 06:00:00,2017-10-01 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|p_dhw_return_temperature|p_net_meter_heat_power,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4003850168955388,56.562945646634645,0.5357784270858823,349.74458401674525,0.7472958907159569,0.161726437610615,0,0,0,0.4369440805701257,0.4369440805701257,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-01 12:00:00,2017-10-01 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|p_net_meter_volume|s_dhw_lower_storage_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4045804378077026,73.87890836019388,0.5357784270858823,349.74458401674525,0.7551264055334027,0.21123674743354043,0,0,0,0.46686488674047566,0.46686488674047566,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-01 18:00:00,2017-10-02 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|p_net_meter_volume|outdoor_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.399568790327373,52.62969106701797,0.5357784270858823,349.74458401674525,0.7457724501911018,0.15048036044640548,0,0,0,0.4302676426264127,0.4302676426264127,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-02 00:00:00,2017-10-02 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4102138958452585,82.6862147522989,0.5357784270858823,349.74458401674525,0.7656409349596741,0.23641885687739486,0,0,0,0.4851532335760661,0.4851532335760661,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-02 06:00:00,2017-10-02 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4030173187305322,56.335431851528675,0.5357784270858823,349.74458401674525,0.752208932566691,0.1610759234768634,0,0,0,0.43890843774908234,0.43890843774908234,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-02 12:00:00,2017-10-02 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|s_dhw_lower_storage_temperature|p_net_meter_volume,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.40804348287740483,56.61264394703756,0.5357784270858823,349.74458401674525,0.7615899824424952,0.1618685364526675,0,0,0,0.44373761606788653,0.44373761606788653,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-02 18:00:00,2017-10-03 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|s_hc1_supply_temperature|s_hc1_supply_temperature_setpoint,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4038381247931134,49.223080158305414,0.5357784270858823,349.74458401674525,0.7537409204577405,0.14074007835371852,0,0,0,0.4288504741426089,0.4288504741426089,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-03 00:00:00,2017-10-03 06:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.39285644092251143,55.4338837114355,0.5357784270858823,349.74458401674525,0.7332442313126929,0.15849819052174774,0,0,0,0.428628829693492,0.428628829693492,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-03 06:00:00,2017-10-03 12:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|outdoor_temperature|s_dhw_lower_storage_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3962427606822509,53.29006945277312,0.5357784270858823,349.74458401674525,0.7395646047890155,0.15236853374753523,0,0,0,0.42835068713703095,0.42835068713703095,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-03 12:00:00,2017-10-03 18:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|p_dhw_return_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.4036176469902496,52.59298119822964,0.5357784270858823,349.74458401674525,0.7533294111626333,0.15037539850999254,0,0,0,0.4337637844567337,0.4337637844567337,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-03 18:00:00,2017-10-04 00:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|p_dhw_return_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.41249035430649583,84.24731575690699,0.5357784270858823,349.74458401674525,0.7698898153664853,0.24088240277903303,0,0,0,0.48951588669513557,0.48951588669513557,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-04 00:00:00,2017-10-04 06:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|p_net_meter_heat_power|s_dhw_lower_storage_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3930038114328467,64.07879712109934,0.5357784270858823,349.74458401674525,0.7335192899990547,0.18321598117451146,0,0,0,0.44185853632204675,0.44185853632204675,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-04 06:00:00,2017-10-04 12:00:00,,p_net_meter_flow|p_net_meter_energy|p_net_meter_heat_power|p_net_meter_volume|s_dhw_lower_storage_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.39269628671044515,40.913045582673455,0.5357784270858823,349.74458401674525,0.7329453125732106,0.11697978311142225,0,0,0,0.40648358195846274,0.40648358195846274,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-04 12:00:00,2017-10-04 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|p_net_meter_heat_power|s_hc1_supply_temperature_setpoint,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.40203282056428025,67.34154432981904,0.5357784270858823,349.74458401674525,0.7503714226624444,0.1925449239453979,0,0,0,0.4547233783424097,0.4547233783424097,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-04 18:00:00,2017-10-05 00:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|p_net_meter_volume|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.389136368968829,48.0790470782152,0.5357784270858823,349.74458401674525,0.7263009283247096,0.1374690253271034,0,0,0,0.41422001973597833,0.41422001973597833,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-05 00:00:00,2017-10-05 06:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_volume|p_net_meter_heat_power|outdoor_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.39139738385218364,57.44787991354763,0.5357784270858823,349.74458401674525,0.7305209841706538,0.16425666769094877,0,0,0,0.43040089643641016,0.43040089643641016,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-05 06:00:00,2017-10-05 12:00:00,,p_net_meter_energy|p_net_meter_flow|s_dhw_lower_storage_temperature|p_net_meter_volume|p_dhw_return_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3996410119748011,53.440874725857654,0.5357784270858823,349.74458401674525,0.7459072477935751,0.15279972061925906,0,0,0,0.4315602583911876,0.4315602583911876,0,0,0,0
manufacturer 1,19,substation_19.csv,2017-10-05 12:00:00,2017-10-05 18:00:00,,p_net_meter_energy|p_net_meter_flow|p_net_meter_heat_power|p_net_meter_volume|s_hc1_supply_temperature,autumn,normal,,,,True,False,0,0,normal_context,True,SH + DHW with sub-circuits,manufacturer 1|SH + DHW with sub-circuits|autumn,,,,,,,,,,,,train,train,train,False,0,,0.3988759129204842,52.377714036583086,0.5357784270858823,349.74458401674525,0.7444792338690908,0.14975990031078026,0,0,0,0.4292779870831862,0.4292779870831862,0,0,0,0
