sample_id,pool_role,candidate_type,manufacturer,label,label_strength,y,source_event_id,substation_id,window_start,window_end,window_days,window_policy,sample_count,expected_sample_count,coverage_rate,source_type,review_tag,fault_label,outdoor_temperature__last_12h_mean_minus_prev_12h_mean,outdoor_temperature__last_6h_mean_minus_prev_6h_mean,outdoor_temperature__last_minus_first,p_hc1_return_temperature__last_12h_mean_minus_prev_12h_mean,p_hc1_return_temperature__last_1d_mean_minus_prev_6d_mean,p_net_meter_flow__last_1d_std_minus_prev_6d_std,p_net_return_temperature__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_1d_mean_minus_prev_6d_mean,p_return_gap__last_minus_first,s_hc1_supply_temperature__last_1d_mean_minus_prev_6d_mean,s_hc1_supply_temperature__last_1d_std_minus_prev_6d_std,s_hc1_supply_temperature_error__last_minus_first,s_hc1_supply_temperature_setpoint__last_1d_mean_minus_prev_6d_mean
weak_positive_0045,expansion_candidate,weak_positive,manufacturer_1,efd_possible,weak_positive,1,45.0,31,2020-01-06 15:48:00,2020-01-13 15:48:00,7.0,report_pre_7d,1008,1008,1.0,fault_record,,"Heat exchanger: Leakage, external",4.079444444444443,1.6455555555555552,4.23,-3.0406944444444406,-0.706064814814809,46.68606259230977,-0.8472222222222214,0.14115740740740762,4.930000000000003,-0.6858796296296248,1.5857182782569597,-4.1399999999999935,-0.15582175925925412
weak_positive_0062,expansion_candidate,weak_positive,manufacturer_1,efd_possible,weak_positive,1,62.0,21,2019-01-14 08:17:00,2019-01-21 08:17:00,7.0,report_pre_7d,1008,1008,1.0,fault_record,,Control unit: Incorrect parameterisation,-1.2166666666666668,-0.3347222222222217,6.1,-3.2749999999999915,-2.8250578703703653,-77.3268266031177,-2.5490316358024714,-0.2760262345679021,-1.00833333333334,-6.087557870370368,-2.585350427171647,0.5,-6.0438078703703795
weak_positive_0065,expansion_candidate,weak_positive,manufacturer_1,efd_possible,weak_positive,1,65.0,11,2019-01-07 11:58:00,2019-01-14 11:58:00,7.0,report_pre_7d,1008,1008,1.0,fault_record,,Leakage,-1.730555555555556,-1.913888888888889,-11.3,-5.351388888888884,0.32019675925926094,-2.094256718325127,-2.9059997892962457,3.476128142997611,1.8666666666666671,3.8037615740740662,-0.3211588866936099,-2.500000000000007,3.818692129629632
candidate_normal_s01_20180611,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,1,2018-06-11 00:00:00,2018-06-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,5.104166666666664,-3.244444444444447,4.300000000000001,-0.44305555555555287,-0.7911458333333385,,,,,-1.3256365740740748,-4.149579519682329,3.600000000000005,-2.592476851851851
candidate_normal_s01_20180711,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,1,2018-07-11 00:00:00,2018-07-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,7.052083333333332,-1.9152777777777814,7.199999999999999,-0.4402777777777729,-1.4236111111111143,67.12825173155915,0.613962985938791,-2.040226082161567,4.449999999999996,-2.451041666666665,-4.095596392487361,8.649999999999999,-4.841203703703705
candidate_normal_s02_20150216,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,2,2015-02-16 00:00:00,2015-02-23 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.566666666666663,0.3611111111111107,0.05000000000000071,5.400694444444433,-7.102835648148151,,,,,-5.374768518518515,-0.14855238263530612,-0.9000000000000057,-5.369097222222223
candidate_normal_s02_20150318,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,2,2015-03-18 00:00:00,2015-03-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.814583333333333,-1.863888888888889,1.5500000000000007,0.61944444444444,-2.6475115740740804,-21.837451092807598,-3.0688657407407405,0.4213541666666665,0.28333333333333854,-2.9100115740740833,-1.9323687077752334,0.3499999999999943,-3.0943287037037024
candidate_normal_s03_20151110,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,3,2015-11-10 00:00:00,2015-11-17 00:00:00,7.0,candidate_normal_7d,1000,1008,0.9920634920634921,candidate_normal_window,,,-0.33263888888888893,-1.1222222222222236,-6.5,7.313194444444434,2.17774338006231,,,,,-0.6881165628245114,-2.0146067166434154,-11.450000000000003,-0.6197559709241958
candidate_normal_s03_20151210,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,3,2015-12-10 00:00:00,2015-12-17 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.11527777777777892,-0.42777777777777626,-0.40000000000000036,-3.4625000000000057,-1.0179976851851862,,,,,-0.45277777777778283,1.1695024567468613,-0.20000000000000284,-0.43177083333335986
candidate_normal_s04_20150217,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,4,2015-02-17 00:00:00,2015-02-24 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.05138888888888715,-3.604166666666665,3.6500000000000004,7.125,-6.929976851851855,,,,,3.2069444444444457,5.919935583309465,-0.20000000000000284,3.1289351851851706
candidate_normal_s04_20150319,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,4,2015-03-19 00:00:00,2015-03-26 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,6.168055555555551,-2.2541666666666647,1.8500000000000014,0.65902777777778,-2.295254629629625,-166.56853466492083,0.3686342592592595,-2.6638888888888888,-2.700000000000003,-5.425405092592591,-2.93407154874107,-0.7999999999999972,-5.2751157407407305
candidate_normal_s05_20150214,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,5,2015-02-14 00:00:00,2015-02-21 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.167361111111111,-0.04861111111110983,0.9500000000000002,-4.7520833333333385,0.1019675925925867,,,,,-0.6293402777777857,-2.1644533850491294,2.799999999999997,-0.6170717592592538
candidate_normal_s05_20150316,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,5,2015-03-16 00:00:00,2015-03-23 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,,,,,,8.746256188886946,-0.7482638888888928,,,,,,
candidate_normal_s06_20190314,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,6,2019-03-14 00:00:00,2019-03-21 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.804583333333335,-0.05527777777777665,5.45,-0.5565277777777737,2.5854996141975306,-26.67040713446866,2.669753086419753,-0.08425347222222185,-0.25,-3.0223611111111097,-0.43802532986014064,-0.490000000000002,-3.0306963734567915
candidate_normal_s06_20190513,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,6,2019-05-13 00:00:00,2019-05-20 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.179027777777776,-1.4798611111111093,3.8900000000000006,-1.4413888888888806,-3.056109760802471,5.521826692857005,-2.927565586419746,-0.12854417438271593,-0.5,-2.995000385802477,0.57718215551321,-11.420000000000002,-2.1219095293209804
candidate_normal_s07_20150217,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,7,2015-02-17 00:00:00,2015-02-24 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.063194444444445,-3.7847222222222214,3.6,1.4194444444444514,-0.04172453703704093,,,,,-4.035300925925917,-1.8883947036126107,-0.5500000000000043,-3.839351851851852
candidate_normal_s07_20150418,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,7,2015-04-18 00:00:00,2015-04-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,7.011111111111111,-1.5250000000000021,1.25,-0.94305555555556,1.1461226851851904,-13.123638876267535,-0.2472697046088399,1.3262120920260294,0.3166666666666629,-0.11082175925925242,-1.1580589998371509,1.25,-0.27714120370370665
candidate_normal_s08_20150914,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,8,2015-09-14 00:00:00,2015-09-21 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.5854166666666636,-0.9763888888888843,2.5500000000000007,-4.015277777777776,-1.4546875000000057,,,,,1.6638888888888914,3.551709822508357,0.5,-5.428125000000001
candidate_normal_s08_20151014,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,8,2015-10-14 00:00:00,2015-10-21 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.863888888888889,-0.81111111111111,-1.700000000000001,-0.5826388888888943,-0.49785879629629903,-27.45961305381615,-0.923396000084928,0.3714745971423099,8.716666666666665,2.3400462962963005,-1.2690266954083342,-0.25,2.543576388888887
candidate_normal_s09_20150216,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,9,2015-02-16 00:00:00,2015-02-23 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.5576388888888886,-1.1000000000000014,-1.6500000000000004,-0.8069444444444471,-6.447685185185186,,,,,-11.003703703703707,-1.0891963494043289,-1.75,-11.283506944444447
candidate_normal_s09_20150318,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,9,2015-03-18 00:00:00,2015-03-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.679166666666669,-1.404166666666665,-1.25,-4.291666666666664,-3.7922453703703667,141.50716598349936,0.9328703703703667,-4.725115740740741,0.6500000000000057,-2.837962962962962,-0.9353060558893844,0.9500000000000028,-2.7625578703703724
candidate_normal_s10_20120329,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,10,2012-03-29 00:00:00,2012-04-05 00:00:00,7.0,candidate_normal_7d,1003,1008,0.9950396825396826,candidate_normal_window,,,2.3048611111111104,-2.4069444444444414,5.950000000000001,0.55972222222222,-4.390348111499158,-127.86843299185752,-1.5816963193400682,-2.6205984130867908,-10.399999999999999,-8.174476135040734,-1.8421769360510094,0.6499999999999986,-8.013582492562414
candidate_normal_s10_20120428,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,10,2012-04-28 00:00:00,2012-05-05 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,7.156250000000001,-5.755555555555553,-3.0,-5.545833333333334,-0.37991898148148806,-15.829375570002867,-0.049957153020308454,-0.3305579808562924,0.6833333333333442,-1.1771990740740748,0.8567542639568417,1.8999999999999986,-1.4064814814814852
candidate_normal_s11_20131206,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,11,2013-12-06 00:00:00,2013-12-13 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,4.534027777777777,1.708333333333334,5.15,1.9222222222222172,-1.064120370370368,,,,,-0.47563657407406623,-2.9584279035000165,1.1499999999999986,-0.2984953703703681
candidate_normal_s11_20140105,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,11,2014-01-05 00:00:00,2014-01-12 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,0.7347222222222225,-0.3055555555555527,-0.10000000000000053,1.7298611111110986,0.16846064814813388,,,,,1.6230324074074218,-4.310949033041306,2.0999999999999943,1.7109953703703624
candidate_normal_s12_20131201,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,12,2013-12-01 00:00:00,2013-12-08 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.8034722222222248,-1.5152777777777757,5.000000000000001,1.0076388888888914,-6.096759259259251,,,,,-7.843981481481485,-1.6471606891059802,-0.6000000000000014,-8.079340277777781
candidate_normal_s12_20131231,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,12,2013-12-31 00:00:00,2014-01-07 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.2993055555555557,0.23055555555555607,4.75,-2.7562500000000085,-8.041956018518533,,,,,-15.263194444444451,0.2937617243159911,1.0999999999999943,-15.360011574074079
candidate_normal_s13_20150309,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,13,2015-03-09 00:00:00,2015-03-16 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.156249999999999,-0.33333333333333925,1.9000000000000004,0.029166666666661456,-0.9426504629629662,,,,,-0.8921874999999915,-0.04657849978870754,-1.0500000000000043,-0.48142361111111853
candidate_normal_s13_20150408,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,13,2015-04-08 00:00:00,2015-04-15 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.170138888888891,-2.362500000000008,10.45,0.9909722222222186,-7.290972222222216,-531.324913261508,-2.246232861208121,-5.0165561537964045,-10.666666666666657,-10.106770833333336,-4.669216219286801,-17.299999999999997,-9.976793981481485
candidate_normal_s14_20140307,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,14,2014-03-07 00:00:00,2014-03-14 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.8388888888888886,-0.6180555555555562,1.5500000000000003,2.3798611111111043,0.6921875000000028,,,,,0.7929976851851848,0.4743937443937849,0.8499999999999943,0.34924768518516913
candidate_normal_s14_20150401,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,14,2015-04-01 00:00:00,2015-04-08 00:00:00,7.0,candidate_normal_7d,1003,1008,0.9950396825396826,candidate_normal_window,,,3.0034722222222214,-3.0013888888888887,-1.0499999999999998,1.8812500000000085,4.862647539128183,186.6732091130766,4.042768348803413,0.7057155968091304,4.223333333333329,6.674928857845032,0.37969359865583385,0.9499999999999957,6.626889713491138
candidate_normal_s15_20140124,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,15,2014-01-24 00:00:00,2014-01-31 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.16875,-0.2319444444444444,-3.9000000000000004,0.34722222222222143,1.0077546296296376,,,,,0.7697337962962933,-1.4213578421860438,8.000000000000007,1.1504050925926066
candidate_normal_s15_20140223,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,15,2014-02-23 00:00:00,2014-03-02 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,5.127777777777778,-4.0444444444444425,-3.8499999999999996,-2.1499999999999986,4.365856481481487,,,,,2.5918402777777914,0.9294850729163957,0.9500000000000028,2.6404513888888914
candidate_normal_s16_20160423,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,16,2016-04-23 00:00:00,2016-04-30 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,4.595833333333334,-3.122222222222222,1.5,0.07083333333333997,0.12355324074074758,,,,,0.43877314814814383,0.04850934066844559,-2.75,0.4868055555555486
candidate_normal_s16_20160523,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,16,2016-05-23 00:00:00,2016-05-30 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.8618055555555593,-1.9013888888888886,-2.0999999999999996,0.1562499999999929,-0.18136574074074474,92.42823384402715,-0.3917336453886975,0.23060191922131654,5.3033333333333275,-0.7971643518518619,-0.0494889188882377,3.1000000000000014,-1.054340277777797
candidate_normal_s17_20141225,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,17,2014-12-25 00:00:00,2015-01-01 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.5444444444444434,-0.5625,1.25,-0.09097222222222712,-0.03923611111111569,,,,,0.016608796296303296,-0.1069207240581127,0.25,0.007291666666660035
candidate_normal_s17_20150124,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,17,2015-01-24 00:00:00,2015-01-31 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.1118055555555553,-0.1305555555555551,-7.199999999999999,-0.7437500000000057,0.28275462962962195,,,,,1.888831018518509,-0.022367763397812546,0.6000000000000085,1.865914351851849
candidate_normal_s18_20131218,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,18,2013-12-18 00:00:00,2013-12-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-1.5381944444444446,-2.1374999999999993,-1.4499999999999993,1.7256944444444429,0.8920138888888758,,,,,-0.40636574074073906,-0.5436584762702532,6.300000000000004,0.3603587962963104
candidate_normal_s18_20140117,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,18,2014-01-17 00:00:00,2014-01-24 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-1.5743055555555547,-3.1111111111111107,-0.4999999999999998,-1.91319444444445,1.7026041666666742,,,,,1.486747685185179,-0.9692523345667858,4.199999999999989,1.2654513888888772
candidate_normal_s19_20160223,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,19,2016-02-23 00:00:00,2016-03-01 00:00:00,7.0,candidate_normal_7d,961,1008,0.9533730158730159,candidate_normal_window,,,,,,0.7493055555555515,-1.8966999014007797,-53.039520356707044,-3.0513134519923923,1.1546135505915953,-0.2699999999999889,0.10188060995510284,-0.024805458709556305,0.3499999999999943,0.06973684210528575
candidate_normal_s19_20160324,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,19,2016-03-24 00:00:00,2016-03-31 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,,,92.61275245239467,0.39791666666666714,-0.8269675925925952,-236.27833266207176,-0.4870428240740736,-0.33992476851851805,-0.4783333333333317,-1.814120370370368,-3.2476661422907873,0.3500000000000085,-1.7951388888888857
candidate_normal_s20_20150911,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,20,2015-09-11 00:00:00,2015-09-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.87638888888889,-0.06805555555555642,-0.25,-3.2166666666666686,-5.500057870370373,,,,,4.897280092592588,-1.9515793250298792,17.5,2.9954861111111057
candidate_normal_s20_20151011,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,20,2015-10-11 00:00:00,2015-10-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.06944444444444464,-1.8194444444444446,-4.9,2.1472222222222186,2.599305555555553,9.402262138493313,0.45675232020436596,2.1640996071012815,-2.788333333333327,3.9581018518518576,1.291582349928893,-5.6499999999999915,4.277893518518518
candidate_normal_s21_20150224,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,21,2015-02-24 00:00:00,2015-03-03 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.908333333333335,1.116666666666668,1.0999999999999996,1.67777777777777,1.6762152777777857,,,,,2.4637731481481424,-1.009286227827916,0.29999999999999716,2.28211805555555
candidate_normal_s21_20150326,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,21,2015-03-26 00:00:00,2015-04-02 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,4.402777777777779,-2.113888888888889,-9.299999999999999,-3.292361111111113,1.6431712962962948,,,,,1.6261574074074119,-1.962120331761306,-0.7999999999999972,1.630034722222213
candidate_normal_s22_20180611,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,22,2018-06-11 00:00:00,2018-06-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,4.940972222222225,-3.743055555555557,4.450000000000003,-0.12986111111110432,0.7021412037037074,,,,,2.5465856481481524,-1.4123675874013264,5.649999999999999,-0.9440972222222239
candidate_normal_s22_20180711,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,22,2018-07-11 00:00:00,2018-07-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,7.591666666666665,-2.6611111111111043,9.099999999999998,0.9541666666666657,0.9232638888888829,126.76355196643973,-1.9623742816091934,2.875559626436786,3.2166666666666686,5.3023148148148,-4.527214339546494,22.75,-2.266840277777776
candidate_normal_s23_20160506,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,23,2016-05-06 00:00:00,2016-05-13 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,5.015277777777779,-1.320833333333331,-0.7000000000000002,-4.318055555555567,-0.5667245370370324,,,,,3.1531828703703795,-0.47624275003784966,0.8000000000000043,3.315509259259265
candidate_normal_s23_20160605,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,23,2016-06-05 00:00:00,2016-06-12 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.5819444444444422,-1.2819444444444414,7.75,0.8798611111111114,-0.9608217592592609,-213.34437563835934,2.3945950556202362,-3.371102380028457,16.811666666666675,-5.175578703703714,-3.4048939788330514,2.8000000000000043,5.768113425925932
candidate_normal_s24_20151125,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,24,2015-11-25 00:00:00,2015-12-02 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.061805555555556,-4.093055555555555,-8.2,-1.8999999999999986,2.9422453703703724,,,,,6.130613425925915,-3.7985427219740413,0.4000000000000128,6.005787037037038
candidate_normal_s24_20151225,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,24,2015-12-25 00:00:00,2016-01-01 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-2.461111111111112,0.05416666666666625,-3.75,3.4027777777777786,0.9844328703703624,-35.32657266362885,0.7499344863731636,0.2183831236897278,-0.5333333333333314,1.9216435185185219,-0.4146068976386461,-0.04999999999998295,2.144270833333337
candidate_normal_s25_20170726,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,25,2017-07-26 00:00:00,2017-08-02 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,-0.05555555555555358,-2.913888888888888,-8.2,-0.125,-3.214293981481479,,,,,-4.6881365740740755,-7.185513883373559,-0.5,-1.666666666666666
candidate_normal_s25_20170825,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,25,2017-08-25 00:00:00,2017-09-01 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,5.298611111111111,-2.3722222222222165,2.3000000000000007,-0.21527777777777501,-0.5238425925925903,,,,,-0.6243634259259245,-1.7461333505903145,0.05000000000000071,0.0
candidate_normal_s26_20181118,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,26,2018-11-18 00:00:00,2018-11-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.2841666666666658,-0.8836111111111107,-0.3700000000000001,2.9976388888888863,1.9633969907407405,33.04435067791621,-1.518518518518519,3.4819155092592613,2.9400000000000013,0.6421354166666688,0.108490530260418,-7.769999999999996,1.0163831018518579
candidate_normal_s26_20181218,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,26,2018-12-18 00:00:00,2018-12-25 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,0.395416666666665,-0.28277777777777846,0.9299999999999997,2.7296527777777833,1.965081018518518,20.145695996020294,-0.34606481481481666,2.3111458333333337,22.95,0.42355324074073764,-0.184119469549056,-6.100000000000001,1.1003993055555554
candidate_normal_s27_20191222,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,27,2019-12-22 00:00:00,2019-12-29 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.877777777777779,0.17569444444444038,3.5600000000000005,-0.9153472222222234,0.6970910493827134,-35.68095217169418,0.8871527777777786,-0.19006172839506252,-7.779999999999998,2.0086400462963,-1.1199447247141903,3.4599999999999937,2.124619984567893
candidate_normal_s27_20200121,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,27,2020-01-21 00:00:00,2020-01-28 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,0.3963888888888889,0.4033333333333333,3.48,4.528055555555561,2.5597337962962925,7.525980983050744,1.7586805555555571,0.8010532407407414,0.20000000000000284,4.221429398148139,-2.411220287332758,0.8200000000000074,3.9512326388888823
candidate_normal_s28_20191128,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,28,2019-11-28 00:00:00,2019-12-05 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,3.0559722222222216,0.4694444444444468,5.580000000000001,-0.0355555555555469,-0.3772916666666646,71.45825404798654,-0.40518325617284034,0.02789158950617293,-0.18000000000000682,-0.6268634259259187,0.06652716796892344,-2.8299999999999983,-0.4875906635802636
candidate_normal_s28_20191228,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,28,2019-12-28 00:00:00,2020-01-04 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,0.203125,-1.7249999999999992,-2.55,-0.21034722222222513,0.06070601851852331,-209.26553270108076,0.07148148148148437,-0.010775462962963167,-0.5500000000000043,0.28495949074073224,-0.9130707534083264,-0.12000000000001165,0.25403935185185844
candidate_normal_s29_20191012,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,29,2019-10-12 00:00:00,2019-10-19 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,0.11430555555555699,-2.062222222222223,-1.6950000000000003,-4.083263888888887,-0.02116222993826966,6.377410924651201,-1.5084876543209873,1.487325424382716,-4.354999999999997,0.5968142361111006,-0.3820091035093798,-34.77,1.4484336419753134
candidate_normal_s29_20191111,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,29,2019-11-11 00:00:00,2019-11-18 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,1.0970833333333339,0.375,2.3200000000000003,-2.802638888888886,0.30154128086420684,10.34199931123095,0.7947530864197603,-0.49321180555555477,1.9499999999999957,1.3676485339506144,-0.5245554271436239,-0.5200000000000031,-1.0322280092592564
candidate_normal_s30_20191206,expansion_candidate,candidate_normal,manufacturer_1,candidate_normal,candidate_normal,0,,30,2019-12-06 00:00:00,2019-12-13 00:00:00,7.0,candidate_normal_7d,1008,1008,1.0,candidate_normal_window,,,2.4847222222222225,-0.4858333333333311,-0.3700000000000001,-2.098472222222213,3.0630536265432085,3.8152833091403267,-2.6793981481481524,5.74245177469136,5.259999999999998,1.9601871141975238,-0.32385989042883967,-0.7100000000000009,1.7324382716049342
