manufacturer,substation_id,window_start,window_end,configuration_type,label,fault_label,fault_event_id,anomaly_ensemble_score,anomaly_policy_score,iforest_score_ratio,mahalanobis_score_ratio,anomaly_consensus_count,anomaly_criticality,anomaly_event_label,anomaly_evidence_event_label,anomaly_evidence_source,risk_probability,risk_score,risk_level_calibrated,predicted_lead_time_bucket,leadtime_urgency_score,current_best_priority_score,current_best_priority_level,priority_score,priority_level,priority_source,policy_version,current_best_weight,m1_specialist_weight,decision_basis,priority_high_label,m1_specialist_priority_score,m1_specialist_priority_level,m1_hybrid_priority_score,m1_hybrid_priority_level,m1_evidence_pre_event_score,m1_evidence_leadtime_score,m1_evidence_priority_score,m1_evidence_priority_level,m1_evidence_trigger,m1_risk_pre_event_priority_score,m1_risk_pre_event_priority_level,m1_risk_pre_event_trigger,m1_priority_agreement,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons,shadow_priority_score,priority_policy_agreement,operational_label,primary_state,review_required,review_reasons,trust_level,first_crossing_time,stable_crossing_time,stable_crossing_lead_hours,why_reason,recommended_action
manufacturer 1,27,2020-01-20 06:00:00,2020-01-20 12:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,23,0.519289835688,0.28137315096,0.787578863148,0.28137315096,0,0,0,0,no_active_anomaly,0.00836654135413,0.015804793488,low,0-24h,0.838269598197,14.9588,low,96.6011848491,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,73.9149692439,medium,31.4665273883,low,85.9397841782,85.8269598197,85.9397841782,low,none,96.6011848491,medium,none,both_not_high,0.694236120501,0.0675376722104,0.0297084350618,0.859397841782,fault,,unknown_review,0.1,False,,27.5173515877,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.694; pre_event=0.859; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,23,2017-10-09 18:00:00,2017-10-10 00:00:00,SH + DHW with sub-circuits,normal,,,0.640643255757,0.388442605801,0.925039733367,0.388442605801,1,0,0,0,no_active_anomaly,0.0137939183561,0.0150666689388,low,1-3d,0.719482380047,14.9432,low,6.16363729315,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,23.6786875226,low,17.3891365063,low,1.08039294761,73.9482380047,73.9482380047,low,none,6.16363729315,low,none,both_not_high,0.443263887187,0.0437535756183,0.00975987899414,0.0108039294761,normal,,unknown_review,0.1,False,,26.913138193,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.443; pre_event=0.011; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,15,2018-10-02 00:00:00,2018-10-02 06:00:00,SH + DHW with sub-circuits,normal,,,0.49981834839,0.249670908675,0.781899503813,0.249670908675,0,0,0,0,no_active_anomaly,0.00238729715429,0.0427833680412,low,1-3d,0.70168561456,14.9427,low,17.5022869259,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,24.0302400136,low,17.4872112038,low,2.69031195787,72.168561456,72.168561456,low,none,17.5022869259,low,none,both_not_high,0.33215049056,0.0449378057426,0.0195408622909,0.0269031195787,normal,,unknown_review,0.1,False,,24.9036536791,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.332; pre_event=0.027; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,6,2020-06-03 06:00:00,2020-06-03 12:00:00,SH + DHW,normal,,,0.597688363304,0.439496213967,0.77607525511,0.439496213967,0,0,0,0,no_active_anomaly,0.0817553819872,0.10535247918,low,1-3d,0.729969587691,14.9379,low,96.8644691769,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,71.4543592216,medium,30.762508582,low,87.3732210743,74.9969587691,87.3732210743,low,none,96.8644691769,medium,none,both_not_high,0.88037695979,0.121513844866,0.0560755284005,0.873732210743,fault,,unknown_review,0.1,False,,29.1934739856,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.880; pre_event=0.874; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,19,2017-10-02 06:00:00,2017-10-02 12:00:00,SH + DHW with sub-circuits,normal,,,0.560883328021,0.245974522751,0.915993257369,0.245974522751,1,0,0,0,no_active_anomaly,0.0163296728139,0.0163296728139,low,1-3d,0.711378168389,14.9281,low,99.5461811601,high,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,1,77.5917446897,high,32.4739205131,low,99.5461811601,73.1378168389,99.5461811601,high,pre_event,99.5461811601,high,pre_event,m1_specialist_only_high,0.711792412649,0.204033013009,0.134077438815,0.995461811601,fault,,unknown_review,0.1,False,,26.7394770564,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement|m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=low; m1_evidence_priority=high; evidence_trigger=pre_event; risk_pre_event_priority=high; risk_pre_event_trigger=pre_event; agreement=m1_specialist_only_high; fault_gate=0.712; pre_event=0.995; fault_group=unknown_review,priority review: evidence gate triggered by pre_event; confirm before dispatch.
manufacturer 1,7,2019-01-04 12:00:00,2019-01-04 18:00:00,SH + DHW,normal,,,0.483451244399,0.213545970731,0.78781251045,0.213545970731,0,0,0,0,no_active_anomaly,0.00759584575903,0.0138072765472,low,0-24h,0.839119865464,14.9156,low,93.1708716044,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,63.6685948239,medium,28.5664385507,low,67.2636342908,85.9119865464,85.9119865464,low,none,93.1708716044,medium,none,both_not_high,0.768844656391,0.100873734422,0.0437638445702,0.672636342908,fault,,unknown_review,0.1,False,,27.432996174,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.769; pre_event=0.673; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,20,2017-02-04 18:00:00,2017-02-05 00:00:00,SH + DHW with sub-circuits,normal,,,0.565377927203,0.326389298184,0.834875742907,0.326389298184,0,0,0,0,no_active_anomaly,0.0139984738937,0.0139984738937,low,0-24h,0.849446136694,14.9117,low,43.860062929,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,40.3850699958,low,22.0442435988,low,24.3667016272,86.9446136694,86.9446136694,low,none,43.860062929,low,none,both_not_high,0.582433298848,0.0656338576527,0.052481584182,0.243667016272,fault,,unknown_review,0.1,False,,27.753300165,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.582; pre_event=0.244; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,15,2018-10-01 18:00:00,2018-10-02 00:00:00,SH + DHW with sub-circuits,normal,,,0.651617999401,0.483821578879,0.840835239563,0.483821578879,0,0,0,0,no_active_anomaly,0.0036166216714,0.0427833680412,low,1-3d,0.695652907497,14.9081,low,29.2214312627,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,31.2983578885,low,19.4973722088,low,16.2341284793,71.5652907497,71.5652907497,low,none,29.2214312627,low,none,both_not_high,0.246287229947,0.0999473578254,0.126735115439,0.162341284793,normal,,unknown_review,0.1,False,,24.7226724672,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.246; pre_event=0.162; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,25,2020-04-08 00:00:00,2020-04-08 06:00:00,SH + DHW,normal,,,0.619878939819,0.441701073928,0.820802916249,0.441701073928,0,0,0,0,no_active_anomaly,0.0166754399752,0.097238453318,low,1-3d,0.747819004324,14.9045,low,47.5034695749,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,38.4495191665,low,21.4971053666,low,26.3908164305,76.7819004324,76.7819004324,low,none,47.5034695749,low,none,both_not_high,0.345738228448,0.101367004575,0.046905000568,0.263908164305,normal,,unknown_review,0.1,False,,29.2826850622,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.346; pre_event=0.264; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,19,2017-10-01 12:00:00,2017-10-01 18:00:00,SH + DHW with sub-circuits,normal,,,0.562511742287,0.24393504729,0.921757802603,0.24393504729,1,0,0,0,no_active_anomaly,0.012866128364,0.012866128364,low,1-3d,0.723080177043,14.9008,low,95.0313061903,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,65.7583721811,medium,29.1409202107,low,77.3926670361,74.3080177043,77.3926670361,low,none,95.0313061903,medium,none,both_not_high,0.632863896827,0.0820374687824,0.0426428712134,0.773926670361,fault,,unknown_review,0.1,False,,26.9000423713,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.633; pre_event=0.774; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,9,2019-01-08 12:00:00,2019-01-08 18:00:00,SH + DHW,normal,,,0.41468161068,0.137673366581,0.727052609345,0.137673366581,0,0,0,0,no_active_anomaly,0.00860646838272,0.0116351965801,low,0-24h,0.845469708379,14.8988,low,91.3739162273,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,58.4782070653,medium,27.1010339783,low,57.4802105707,86.5469708379,86.5469708379,low,none,91.3739162273,medium,none,both_not_high,0.476444521657,0.122648827967,0.0688811090301,0.574802105707,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,27.5040270633,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.476; pre_event=0.575; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,2,2018-12-02 06:00:00,2018-12-02 12:00:00,SH + DHW,normal,,,0.421183450876,0.164140793079,0.711040064987,0.164140793079,0,0,0,0,no_active_anomaly,0.0042120145627,0.0151680756351,low,0-24h,0.806321929614,14.8796,low,64.4035494265,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,45.3685202132,medium,23.4164976597,low,35.7797496814,82.6321929614,82.6321929614,low,none,64.4035494265,low,none,both_not_high,0.60750510951,0.109896183016,0.0478302317366,0.357797496814,fault,,unknown_review,0.1,False,,26.5239020484,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.608; pre_event=0.358; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,2,2018-12-02 12:00:00,2018-12-02 18:00:00,SH + DHW,normal,,,0.433742232193,0.18700752288,0.711974989504,0.18700752288,0,0,0,0,no_active_anomaly,0.00632392590429,0.013738730399,low,0-24h,0.81813828964,14.861,low,30.1804197248,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,35.2659436051,low,20.5743842094,low,16.7668998471,83.813828964,83.813828964,low,none,30.1804197248,low,none,both_not_high,0.404713459417,0.0843413943286,0.0423556011051,0.167668998471,normal,,unknown_review,0.1,False,,26.7997788611,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.405; pre_event=0.168; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,5,2018-03-04 12:00:00,2018-03-04 18:00:00,SH + DHW,normal,,,0.453177755628,0.193583585442,0.745911607114,0.193583585442,0,0,0,0,no_active_anomaly,0.00806237246149,0.0113589415873,low,0-24h,0.837590672189,14.8597,low,95.3447881793,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,70.1323914359,medium,30.3360536021,low,79.0994023095,85.7590672189,85.7590672189,low,none,95.3447881793,medium,none,both_not_high,0.486870319197,0.149251023916,0.0841841956646,0.790994023095,normal,,unknown_review,0.1,True,m1_specialist_gate_near_threshold,27.252461953,same_tier,normal_monitor,normal_monitor,True,m1_specialist_gate_near_threshold|m1_specialist_gate_near_threshold,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.487; pre_event=0.791; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,4,2018-02-23 06:00:00,2018-02-23 12:00:00,SH + DHW,normal,,,0.54321289132,0.36046555808,0.749289671357,0.36046555808,0,0,0,0,no_active_anomaly,0.0135302706509,0.0135302706509,low,0-24h,0.837709608738,14.8573,low,97.6911370994,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,77.161971021,high,32.3026078859,low,91.8739686525,85.7709608738,91.8739686525,medium,none,97.6911370994,medium,none,m1_specialist_only_high,0.866188943602,0.119863016548,0.0625708429324,0.918739686525,fault,,unknown_review,0.1,False,,27.3754531479,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement|m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=low; m1_evidence_priority=medium; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=m1_specialist_only_high; fault_gate=0.866; pre_event=0.919; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,19,2017-06-16 18:00:00,2017-06-17 00:00:00,SH + DHW with sub-circuits,normal,,,0.587804737561,0.290929574609,0.922578857485,0.290929574609,1,0,0,0,no_active_anomaly,0.00642047330549,0.0107281946593,low,1-3d,0.709493396066,14.856,low,4.38880690608,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,22.8557361683,low,17.0959261271,low,0.128971429619,72.9493396066,72.9493396066,low,none,4.38880690608,low,none,both_not_high,0.152948325283,0.162569674902,0.151152356356,0.00128971429619,normal,,unknown_review,0.1,False,,26.3748525882,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.153; pre_event=0.001; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,17,2016-11-11 18:00:00,2016-11-12 00:00:00,SH + DHW,normal,,,0.459703867231,0.160881170667,0.79667414208,0.160881170667,0,0,0,0,no_active_anomaly,0.00272620832,0.00893935971238,low,0-24h,0.83093271561,14.8518,low,44.6911221926,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,40.0836021383,low,21.9167045987,low,24.8284012181,85.093271561,85.093271561,low,none,44.6911221926,low,none,both_not_high,0.206267304682,0.14490210152,0.135339761458,0.248284012181,normal,,unknown_review,0.1,False,,26.9196462525,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.206; pre_event=0.248; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,3,2019-01-15 06:00:00,2019-01-15 12:00:00,SH + DHW,normal,,,0.519717667485,0.190398233416,0.891077880371,0.190398233416,0,0,0,0,no_active_anomaly,0.0100721303676,0.0100721303676,low,0-24h,0.850298444761,14.8333,low,90.6040802189,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,56.3178379983,medium,26.4489706395,low,53.2888811917,87.0298444761,87.0298444761,low,none,90.6040802189,medium,none,both_not_high,0.635447941569,0.0530849921278,0.0224899947074,0.532888811917,fault,,unknown_review,0.1,False,,27.562920513,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.635; pre_event=0.533; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,16,2018-11-30 12:00:00,2018-11-30 18:00:00,SH + DHW,normal,,,0.45405262196,0.201976947184,0.738308170111,0.201976947184,0,0,0,0,no_active_anomaly,0.0128850802491,0.0129763601573,low,0-24h,0.832981271782,14.8332,low,95.6977771443,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,71.051115269,medium,30.5742162753,low,81.0212311192,85.2981271782,85.2981271782,low,none,95.6977771443,medium,none,both_not_high,0.592152671697,0.147145143024,0.0582052446711,0.810212311192,fault,,unknown_review,0.1,False,,27.2031379621,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.592; pre_event=0.810; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,20,2017-02-06 18:00:00,2017-02-07 00:00:00,SH + DHW with sub-circuits,normal,,,0.62531912057,0.428592573743,0.847159694651,0.428592573743,0,0,0,0,no_active_anomaly,0.00829083110056,0.00863847830981,low,0-24h,0.855663619666,14.8287,low,12.4494735895,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,30.973914409,low,19.3493600345,low,6.91637421638,87.5663619666,87.5663619666,low,none,12.4494735895,low,none,both_not_high,0.195540913101,0.125477749882,0.111448807737,0.0691637421638,normal,,unknown_review,0.1,False,,27.645024897,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.196; pre_event=0.069; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,17,2017-10-21 06:00:00,2017-10-21 12:00:00,SH + DHW,normal,,,0.724379199975,0.458513712456,1.0241849625,0.458513712456,1,0,0,0,no_active_anomaly,0.0152597592106,0.0152597592106,low,1-3d,0.675236723044,14.8274,low,91.8748663909,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,54.8712849397,medium,26.0396877831,low,60.2076059062,69.5236723044,69.5236723044,low,none,91.8748663909,medium,none,both_not_high,0.593449851432,0.229696826592,0.170974915608,0.602076059062,fault,,unknown_review,0.1,False,,25.5963884479,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=medium; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.593; pre_event=0.602; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
manufacturer 1,27,2020-01-17 12:00:00,2020-01-17 18:00:00,SH + DHW,pre_fault,Control unit: Incorrect parameterisation,23,0.85619907471,0.821307850229,0.739177065206,0.959973309552,0,0,0,0,no_active_anomaly,0.1037526971,0.108940331955,low,1-3d,0.745285450856,14.8003,low,44.5664994361,low,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,36.2479803168,low,20.8056504887,low,22.5262123475,76.5285450856,76.5285450856,low,none,44.5664994361,low,none,both_not_high,0.389009383282,0.137389174886,0.104002165655,0.225262123475,normal,,unknown_review,0.1,False,,29.8502817832,same_tier,normal_monitor,normal_monitor,False,,low,,,,current_best_priority=low; m1_specialist_priority=low; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=low; risk_pre_event_trigger=none; agreement=both_not_high; fault_gate=0.389; pre_event=0.225; fault_group=unknown_review,monitor: no high-confidence Risk or pre-event evidence in the current window.
manufacturer 1,11,2017-11-02 06:00:00,2017-11-02 12:00:00,SH + DHW,normal,,,0.515241884165,0.306963037526,0.750109519737,0.306963037526,0,0,0,0,no_active_anomaly,0.0083608961123,0.010063662171,low,0-24h,0.826116904309,14.7892,low,97.0950868631,medium,m1_risk_0.78_or_pre_event_0.99_gate_v4,m1_risk_pre_event_priority_v4,,,label-free v4 gate: restored risk_score >= 0.78 OR pre_event_probability >= 0.99; urgent when risk >= 0.92 OR pre_event >= 0.998; band score preserves level ordering,0,75.0293505693,high,31.6564421594,low,88.6288062547,84.6116904309,88.6288062547,low,none,97.0950868631,medium,none,m1_specialist_only_high,0.753483451478,0.105406682248,0.0841628735154,0.886288062547,fault,,unknown_review,0.1,False,,26.8370085487,same_tier,normal_monitor,normal_monitor,True,m1_priority_disagreement|m1_priority_disagreement,low,,,,current_best_priority=low; m1_specialist_priority=high; m1_hybrid_priority=low; m1_evidence_priority=low; evidence_trigger=none; risk_pre_event_priority=medium; risk_pre_event_trigger=none; agreement=m1_specialist_only_high; fault_gate=0.753; pre_event=0.886; fault_group=unknown_review,monitor closely: evidence is elevated but remains below the high-priority gate.
