manufacturer,substation_id,window_start,window_end,label,fault_label,fault_event_id,m1_specialist_model_scope,m1_specialist_compact_window_start,m1_specialist_compact_window_end,m1_specialist_sample_count,m1_specialist_expected_count,m1_specialist_coverage_rate,m1_specialist_fault_probability,m1_specialist_task_probability,m1_specialist_activity_probability,m1_specialist_pre_event_probability,m1_specialist_fault_prediction,m1_specialist_task_prediction,m1_specialist_activity_prediction,m1_specialist_pre_event_prediction,m1_specialist_primary_state,m1_specialist_secondary_tags,m1_specialist_fault_group,m1_specialist_group_weight,m1_specialist_leadtime_urgency,m1_specialist_priority_score,m1_specialist_gate_review_required,m1_specialist_gate_review_reasons
manufacturer 1,17,2016-11-11 00:00:00,2016-11-11 06:00:00,normal,,,m1_runtime_model,2016-11-04 06:00:00,2016-11-11 06:00:00,1008,1008,1.0,0.341650354453139,0.17981018723892597,0.15818039117097943,0.6505348295675668,0,0,0,1,normal,,unknown_review,0.1,0.8475331710259413,62.70541075699442,False,
manufacturer 1,17,2016-11-11 06:00:00,2016-11-11 12:00:00,normal,,,m1_runtime_model,2016-11-04 12:00:00,2016-11-11 12:00:00,1008,1008,1.0,0.40284912400895856,0.173572735634444,0.12706386248403292,0.7519728709498774,0,0,0,1,normal,,unknown_review,0.1,0.945386474310985,71.22010213157282,False,
manufacturer 1,17,2016-11-11 12:00:00,2016-11-11 18:00:00,normal,,,m1_runtime_model,2016-11-04 18:00:00,2016-11-11 18:00:00,1008,1008,1.0,0.4194339577598902,0.20336281007183377,0.14079321797570646,0.9107799595666861,0,0,0,1,normal,,unknown_review,0.1,0.9107328110475148,78.91488210759319,False,
manufacturer 1,17,2016-11-11 18:00:00,2016-11-12 00:00:00,normal,,,m1_runtime_model,2016-11-05 00:00:00,2016-11-12 00:00:00,1008,1008,1.0,0.20626730468185495,0.14490210152022728,0.13533976145816926,0.24828401218108742,0,0,0,0,normal,,unknown_review,0.1,0.9667172858824764,44.1571392464341,False,
manufacturer 1,17,2016-11-12 00:00:00,2016-11-12 06:00:00,normal,,,m1_runtime_model,2016-11-05 06:00:00,2016-11-12 06:00:00,1008,1008,1.0,0.5723746833068869,0.25290304351804965,0.15606416744887788,0.6834687011033374,1,0,0,1,fault,,unknown_review,0.1,0.8360252637788507,64.17153647404909,False,
manufacturer 1,17,2016-11-12 06:00:00,2016-11-12 12:00:00,normal,,,m1_runtime_model,2016-11-05 12:00:00,2016-11-12 12:00:00,1008,1008,1.0,0.6541277501554759,0.197021278311177,0.10282351323398668,0.9365728933123801,1,0,0,1,fault,,unknown_review,0.1,0.7654629880678407,75.97539877421613,False,
manufacturer 1,17,2016-11-12 12:00:00,2016-11-12 18:00:00,normal,,,m1_runtime_model,2016-11-05 18:00:00,2016-11-12 18:00:00,1008,1008,1.0,0.49851649712272644,0.09847390895442373,0.0516513033516704,0.880402052638868,0,0,0,1,normal,,unknown_review,0.1,0.8760168232108511,76.20261759146328,True,m1_specialist_gate_near_threshold
manufacturer 1,17,2016-11-12 18:00:00,2016-11-13 00:00:00,normal,,,m1_runtime_model,2016-11-06 00:00:00,2016-11-13 00:00:00,1008,1008,1.0,0.39790706082491484,0.07932288636590112,0.051641985184457485,0.5059430861673226,0,0,0,0,normal,,unknown_review,0.1,0.9279283021578344,57.164718803937774,False,
manufacturer 1,17,2016-11-13 00:00:00,2016-11-13 06:00:00,normal,,,m1_runtime_model,2016-11-06 06:00:00,2016-11-13 06:00:00,1008,1008,1.0,0.2527176974640295,0.06483476397998317,0.05010206509280481,0.207919051164764,0,0,0,0,normal,,unknown_review,0.1,0.986970944743048,42.54467615635346,False,
manufacturer 1,17,2016-11-13 06:00:00,2016-11-13 12:00:00,normal,,,m1_runtime_model,2016-11-06 12:00:00,2016-11-13 12:00:00,1008,1008,1.0,0.37614985434327375,0.08246072612874089,0.033617725818092865,0.4332337368145981,0,0,0,0,normal,,unknown_review,0.1,0.9175726491034524,52.85503499790647,False,
manufacturer 1,17,2016-11-13 12:00:00,2016-11-13 18:00:00,normal,,,m1_runtime_model,2016-11-06 18:00:00,2016-11-13 18:00:00,1008,1008,1.0,0.40107392207146253,0.09561468652243173,0.03254324474361179,0.5617175093770472,0,0,0,0,normal,,unknown_review,0.1,0.9056269806839492,59.56327243625608,False,
manufacturer 1,17,2016-11-13 18:00:00,2016-11-14 00:00:00,normal,,,m1_runtime_model,2016-11-07 00:00:00,2016-11-14 00:00:00,1008,1008,1.0,0.2867571669296314,0.1374935038989181,0.09532677689469844,0.08671802628535533,0,0,0,0,normal,,unknown_review,0.1,0.755421682529417,28.932141921577053,False,
manufacturer 1,17,2016-11-14 00:00:00,2016-11-14 06:00:00,normal,,,m1_runtime_model,2016-11-07 06:00:00,2016-11-14 06:00:00,1008,1008,1.0,0.5813036272717812,0.17537988610397712,0.11120664631115322,0.6411791711766953,1,0,0,1,fault,,unknown_review,0.1,0.8158518604977558,61.24041022965092,False,
manufacturer 1,17,2016-11-14 06:00:00,2016-11-14 12:00:00,normal,,,m1_runtime_model,2016-11-07 12:00:00,2016-11-14 12:00:00,1008,1008,1.0,0.594199641535066,0.1502646066449159,0.06526907096869983,0.7121763275909724,1,0,0,1,fault,,unknown_review,0.1,0.8534673919153322,66.27371977496345,False,
manufacturer 1,17,2016-11-14 12:00:00,2016-11-14 18:00:00,normal,,,m1_runtime_model,2016-11-07 18:00:00,2016-11-14 18:00:00,1008,1008,1.0,0.4276970086919969,0.1719421550834604,0.07984971254934138,0.8347118312031403,0,0,0,1,normal,,unknown_review,0.1,0.878062441911367,73.75102397351372,False,
manufacturer 1,17,2016-11-14 18:00:00,2016-11-15 00:00:00,normal,,,m1_runtime_model,2016-11-08 00:00:00,2016-11-15 00:00:00,1008,1008,1.0,0.17578711999850175,0.14329300823074737,0.12910056293138972,0.06946531675453953,0,0,0,0,normal,,unknown_review,0.1,0.955310179892784,33.97989781828319,False,
manufacturer 1,17,2016-11-15 00:00:00,2016-11-15 06:00:00,normal,,,m1_runtime_model,2016-11-08 06:00:00,2016-11-15 06:00:00,1008,1008,1.0,0.2649368071314616,0.10827942217415472,0.062043388009263796,0.34192095874401257,0,0,0,0,normal,,unknown_review,0.1,0.8736265527688786,46.51444931398705,False,
manufacturer 1,17,2016-11-15 06:00:00,2016-11-15 12:00:00,normal,,,m1_runtime_model,2016-11-08 12:00:00,2016-11-15 12:00:00,1008,1008,1.0,0.6492175347894821,0.13073737217622236,0.06848274061882917,0.758937690184212,1,0,0,1,fault,,unknown_review,0.1,0.9046589734011996,70.38134216216764,False,
manufacturer 1,17,2016-11-15 12:00:00,2016-11-15 18:00:00,normal,,,m1_runtime_model,2016-11-08 18:00:00,2016-11-15 18:00:00,1008,1008,1.0,0.4608069644194998,0.09896110004418902,0.035304660431989626,0.8041679129269778,0,0,0,1,normal,,unknown_review,0.1,0.94428534077473,74.05779543422568,True,m1_specialist_gate_near_threshold
manufacturer 1,17,2016-11-15 18:00:00,2016-11-16 00:00:00,normal,,,m1_runtime_model,2016-11-09 00:00:00,2016-11-16 00:00:00,1008,1008,1.0,0.09842515808112637,0.022885136763002654,0.031922792300121496,0.013613596238055867,0,0,0,0,normal,,unknown_review,0.1,0.9251825485628256,30.004224249977838,False,
manufacturer 1,17,2017-10-16 06:00:00,2017-10-16 12:00:00,normal,,,m1_runtime_model,2017-10-09 12:00:00,2017-10-16 12:00:00,1008,1008,1.0,0.5874853498437981,0.15410690387908738,0.061960054675930465,0.9839123355863166,1,0,0,1,fault,,unknown_review,0.1,0.6686652995174284,75.67513744277026,False,
manufacturer 1,17,2017-10-16 12:00:00,2017-10-16 18:00:00,normal,,,m1_runtime_model,2017-10-09 18:00:00,2017-10-16 18:00:00,1008,1008,1.0,0.4108785532997772,0.08266244373052155,0.04525760013695158,0.9942622050935181,0,0,0,1,normal,,unknown_review,0.1,0.668388121641744,76.23606492939582,False,
manufacturer 1,17,2017-10-17 12:00:00,2017-10-17 18:00:00,normal,,,m1_runtime_model,2017-10-10 18:00:00,2017-10-17 18:00:00,1008,1008,1.0,0.4241010446644931,0.13155362697225945,0.06860299093110014,0.9902549607072006,0,0,0,1,normal,,unknown_review,0.1,0.6629681679984742,75.85306787885027,False,
manufacturer 1,17,2017-10-17 18:00:00,2017-10-18 00:00:00,normal,,,m1_runtime_model,2017-10-11 00:00:00,2017-10-18 00:00:00,1008,1008,1.0,0.08594063405234717,0.10020399763541818,0.10339634929381723,0.002745456414441037,0,0,0,0,normal,,unknown_review,0.1,0.6640537518173821,21.57261265731572,False,
manufacturer 1,17,2017-10-18 00:00:00,2017-10-18 06:00:00,normal,,,m1_runtime_model,2017-10-11 06:00:00,2017-10-18 06:00:00,1008,1008,1.0,0.32486667226983545,0.06471327356853672,0.0242778734952648,0.03724595198418008,0,0,0,0,normal,,unknown_review,0.1,0.6672876183427909,23.56715590941363,False,
manufacturer 1,17,2017-10-18 06:00:00,2017-10-18 12:00:00,normal,,,m1_runtime_model,2017-10-11 12:00:00,2017-10-18 12:00:00,1008,1008,1.0,0.664644848121856,0.08593967844672733,0.03454196834446603,0.9571907101734529,1,0,0,1,fault,,unknown_review,0.1,0.6801686621236542,74.55054892324955,False,
manufacturer 1,17,2017-10-18 12:00:00,2017-10-18 18:00:00,normal,,,m1_runtime_model,2017-10-11 18:00:00,2017-10-18 18:00:00,1008,1008,1.0,0.4566611981379496,0.1283634853212894,0.09835357979585717,0.9903840035574794,0,0,0,1,normal,,unknown_review,0.1,0.8847719209861912,82.5142778252471,True,m1_specialist_gate_near_threshold
manufacturer 1,17,2017-10-18 18:00:00,2017-10-19 00:00:00,normal,,,m1_runtime_model,2017-10-12 00:00:00,2017-10-19 00:00:00,1008,1008,1.0,0.16048457909097003,0.057076746826028354,0.04025389628110793,0.0012736214028014304,0,0,0,0,normal,,unknown_review,0.1,0.6775493737097832,21.896530388447573,False,
manufacturer 1,17,2017-10-19 00:00:00,2017-10-19 06:00:00,normal,,,m1_runtime_model,2017-10-12 06:00:00,2017-10-19 06:00:00,1008,1008,1.0,0.17513904287511806,0.06538830644193579,0.06011589485587931,0.06233996650712138,0,0,0,0,normal,,unknown_review,0.1,0.9850881585445624,34.48134291422855,False,
manufacturer 1,17,2017-10-19 06:00:00,2017-10-19 12:00:00,normal,,,m1_runtime_model,2017-10-12 12:00:00,2017-10-19 12:00:00,1008,1008,1.0,0.7100487262839765,0.10248495967382083,0.03457998374504947,0.9527308494044434,1,0,0,1,fault,,unknown_review,0.1,0.9889704379175636,83.5693098547713,False,
manufacturer 1,17,2017-10-19 12:00:00,2017-10-19 18:00:00,normal,,,m1_runtime_model,2017-10-12 18:00:00,2017-10-19 18:00:00,1008,1008,1.0,0.45108718929900554,0.114865109098821,0.07273273901250314,0.9486982180041997,0,0,0,1,normal,,unknown_review,0.1,0.9649030844448312,82.62549452357594,True,m1_specialist_gate_near_threshold
manufacturer 1,17,2017-10-20 00:00:00,2017-10-20 06:00:00,normal,,,m1_runtime_model,2017-10-13 06:00:00,2017-10-20 06:00:00,1008,1008,1.0,0.3506930423503658,0.09055981132816746,0.07120673355380008,0.11698329778890261,0,0,0,0,normal,,unknown_review,0.1,0.980837597183438,37.35920929389279,False,
manufacturer 1,17,2017-10-20 06:00:00,2017-10-20 12:00:00,normal,,,m1_runtime_model,2017-10-13 12:00:00,2017-10-20 12:00:00,1008,1008,1.0,0.5764978312947147,0.21236868822285335,0.13751047638936573,0.655367041614626,1,0,0,1,fault,,unknown_review,0.1,0.8805521164761381,63.961750783088576,False,
manufacturer 1,17,2017-10-20 12:00:00,2017-10-20 18:00:00,normal,,,m1_runtime_model,2017-10-13 18:00:00,2017-10-20 18:00:00,1008,1008,1.0,0.5089841851321607,0.15920466704366276,0.08970361572453082,0.7630246692201449,1,0,0,1,fault,,unknown_review,0.1,0.9755898824085004,72.73405327936298,True,m1_specialist_gate_near_threshold
manufacturer 1,17,2017-10-20 18:00:00,2017-10-21 00:00:00,normal,,,m1_runtime_model,2017-10-14 00:00:00,2017-10-21 00:00:00,1008,1008,1.0,0.24662848991691727,0.056929072805884405,0.07060131147388898,0.016158038795140092,0,0,0,0,normal,,unknown_review,0.1,0.8490021954587931,27.858757997496497,False,
manufacturer 1,17,2017-10-21 06:00:00,2017-10-21 12:00:00,normal,,,m1_runtime_model,2017-10-14 12:00:00,2017-10-21 12:00:00,1008,1008,1.0,0.5934498514316231,0.22969682659182836,0.17097491560788958,0.6020760590616065,1,0,0,1,fault,,unknown_review,0.1,0.7334734123262525,56.618385618175935,False,
manufacturer 1,17,2019-01-07 00:00:00,2019-01-07 06:00:00,pre_fault,Motorised control valve (primary side): Control valve jams when closed,29.0,m1_runtime_model,2018-12-31 06:00:00,2019-01-07 06:00:00,1008,1008,1.0,0.5736461217602421,0.09018389182715562,0.023258116266875625,0.3774310509039809,1,0,0,0,fault,,control_controller,1.0,0.6710529477491867,55.890296232194544,False,
manufacturer 1,17,2019-01-07 06:00:00,2019-01-07 12:00:00,pre_fault,Motorised control valve (primary side): Control valve jams when closed,29.0,m1_runtime_model,2018-12-31 12:00:00,2019-01-07 12:00:00,1008,1008,1.0,0.5620773438561308,0.19883617928767514,0.1012419534423205,0.307127810835315,1,0,0,0,fault,,control_controller,1.0,0.6670491354292236,51.90350365881904,False,
manufacturer 1,17,2019-01-07 12:00:00,2019-01-07 18:00:00,pre_fault,Motorised control valve (primary side): Control valve jams when closed,29.0,m1_runtime_model,2018-12-31 18:00:00,2019-01-07 18:00:00,1008,1008,1.0,0.409067471068839,0.14823482902452342,0.07114193247162448,0.4595691042631428,0,0,0,0,normal,,control_controller,1.0,0.6661862378793144,60.26188787085229,False,
manufacturer 1,17,2019-01-07 18:00:00,2019-01-08 00:00:00,pre_fault,Motorised control valve (primary side): Control valve jams when closed,29.0,m1_runtime_model,2019-01-01 00:00:00,2019-01-08 00:00:00,1008,1008,1.0,0.5761951213524021,0.11104977252357726,0.05365589177931588,0.29056000067916365,1,0,0,0,fault,,control_controller,1.0,0.6661332839103941,50.964798554665826,False,
manufacturer 1,18,2019-05-03 12:00:00,2019-05-03 18:00:00,,,,m1_runtime_model,2019-04-26 18:00:00,2019-05-03 18:00:00,1005,1008,0.9970238095238095,0.4349653509992378,0.05229492746884051,0.05729028178366528,0.3885735085263497,0,0,0,0,normal,,unknown_review,0.1,0.2,28.87154296894924,False,
manufacturer 1,18,2019-05-03 18:00:00,2019-05-04 00:00:00,,,,m1_runtime_model,2019-04-27 00:00:00,2019-05-04 00:00:00,1005,1008,0.9970238095238095,0.3675729689882164,0.11615269277974735,0.11094625363678133,0.7790641980841048,0,0,0,1,normal,,unknown_review,0.1,0.2,50.34853089462577,False,
manufacturer 1,18,2019-05-04 00:00:00,2019-05-04 06:00:00,,,,m1_runtime_model,2019-04-27 06:00:00,2019-05-04 06:00:00,1005,1008,0.9970238095238095,0.8442858931510879,0.06128566513419113,0.027683571381245803,0.9524735832266261,1,0,0,1,fault,,unknown_review,0.1,0.2,59.88604707746445,False,
manufacturer 1,19,2017-06-14 00:00:00,2017-06-14 06:00:00,normal,,,m1_runtime_model,2017-06-07 06:00:00,2017-06-14 06:00:00,1008,1008,1.0,0.39551660708783526,0.07437383048945435,0.05430064091222991,0.03832828435510057,0,0,0,0,normal,,unknown_review,0.1,0.6672149367249974,23.624503741280456,False,
manufacturer 1,19,2017-06-14 06:00:00,2017-06-14 12:00:00,normal,,,m1_runtime_model,2017-06-07 12:00:00,2017-06-14 12:00:00,1008,1008,1.0,0.744917856696411,0.10158424670722352,0.05576528737687636,0.9994043151882974,1,0,0,1,fault,,unknown_review,0.1,0.7201606543216603,78.07205696500617,False,
manufacturer 1,19,2017-06-14 12:00:00,2017-06-14 18:00:00,normal,,,m1_runtime_model,2017-06-07 18:00:00,2017-06-14 18:00:00,1008,1008,1.0,0.5682828984604382,0.10005082458827509,0.07708882627266973,0.42394127555943384,1,0,0,0,fault,,unknown_review,0.1,0.7447130108748266,47.158160482013656,False,
manufacturer 1,19,2017-06-14 18:00:00,2017-06-15 00:00:00,normal,,,m1_runtime_model,2017-06-08 00:00:00,2017-06-15 00:00:00,1008,1008,1.0,0.19333731199424614,0.06457331989482612,0.05769385880544779,4.194309200019091e-05,0,0,0,0,normal,,unknown_review,0.1,0.8026254107377128,25.581069192191393,False,
manufacturer 1,19,2017-06-15 00:00:00,2017-06-15 06:00:00,normal,,,m1_runtime_model,2017-06-08 06:00:00,2017-06-15 06:00:00,1008,1008,1.0,0.35741179915115867,0.06018885757924925,0.070577198365693,0.6516300417173367,0,0,0,1,normal,,unknown_review,0.1,0.881204369108412,63.775783367705884,False,
manufacturer 1,19,2017-06-15 06:00:00,2017-06-15 12:00:00,normal,,,m1_runtime_model,2017-06-08 12:00:00,2017-06-15 12:00:00,1008,1008,1.0,0.6690991839174234,0.09234204790116704,0.05598274514487739,0.9964595543419525,1,0,0,1,fault,,unknown_review,0.1,0.910687177854912,83.62589082445476,False,
manufacturer 1,19,2017-06-15 12:00:00,2017-06-15 18:00:00,normal,,,m1_runtime_model,2017-06-08 18:00:00,2017-06-15 18:00:00,1008,1008,1.0,0.42565480649745735,0.09814025162361868,0.06730998766979433,0.7039350506300862,0,0,0,1,normal,,unknown_review,0.1,0.8972288759635609,67.13329406356158,False,
manufacturer 1,19,2017-06-15 18:00:00,2017-06-16 00:00:00,normal,,,m1_runtime_model,2017-06-09 00:00:00,2017-06-16 00:00:00,1008,1008,1.0,0.1408747046080881,0.03209045788421684,0.036690738715438986,0.0013348151857831322,0,0,0,0,normal,,unknown_review,0.1,0.9146269840254594,29.012224355981854,False,
manufacturer 1,19,2017-06-16 00:00:00,2017-06-16 06:00:00,normal,,,m1_runtime_model,2017-06-09 06:00:00,2017-06-16 06:00:00,1008,1008,1.0,0.31949643672946126,0.14263285081647734,0.11681482559392341,0.02342721098997582,0,0,0,0,normal,,unknown_review,0.1,0.8830497666268978,29.2799896032556,False,
manufacturer 1,19,2017-06-16 06:00:00,2017-06-16 12:00:00,normal,,,m1_runtime_model,2017-06-09 12:00:00,2017-06-16 12:00:00,1008,1008,1.0,0.660557854301296,0.21023610409092658,0.09732534737809674,0.9999812876053386,1,0,0,1,fault,,unknown_review,0.1,0.863551224028614,82.40550753915204,False,
manufacturer 1,19,2017-06-16 12:00:00,2017-06-16 18:00:00,normal,,,m1_runtime_model,2017-06-09 18:00:00,2017-06-16 18:00:00,1008,1008,1.0,0.5047950207405678,0.18706688216200845,0.13461290736333115,0.39984452093848527,1,0,0,0,fault,,unknown_review,0.1,0.8277316465468807,48.323398048023115,True,m1_specialist_gate_near_threshold
manufacturer 1,19,2017-06-16 18:00:00,2017-06-17 00:00:00,normal,,,m1_runtime_model,2017-06-10 00:00:00,2017-06-17 00:00:00,1008,1008,1.0,0.1529483252827844,0.16256967490204882,0.15115235635645055,0.0012897142961875686,0,0,0,0,normal,,unknown_review,0.1,0.8894459989662656,28.254314255278285,False,
manufacturer 1,19,2017-06-17 00:00:00,2017-06-17 06:00:00,normal,,,m1_runtime_model,2017-06-10 06:00:00,2017-06-17 06:00:00,1008,1008,1.0,0.3535364885392452,0.0670965456352149,0.02205759797064145,0.15907255095492856,0,0,0,0,normal,,unknown_review,0.1,0.867818984241589,36.28355982976874,False,
manufacturer 1,19,2017-06-17 06:00:00,2017-06-17 12:00:00,normal,,,m1_runtime_model,2017-06-10 12:00:00,2017-06-17 12:00:00,1008,1008,1.0,0.633391066558092,0.10192567336225644,0.03613799376532296,0.9923606018570913,1,0,0,1,fault,,unknown_review,0.1,0.8542297898132266,81.70672679653683,False,
manufacturer 1,19,2017-06-17 12:00:00,2017-06-17 18:00:00,normal,,,m1_runtime_model,2017-06-10 18:00:00,2017-06-17 18:00:00,1008,1008,1.0,0.4912708029262808,0.07038001459311528,0.018875058288101768,0.7813549448172975,0,0,0,1,normal,,unknown_review,0.1,0.9606776969286996,73.29485287281236,True,m1_specialist_gate_near_threshold
manufacturer 1,19,2017-06-17 18:00:00,2017-06-18 00:00:00,normal,,,m1_runtime_model,2017-06-11 00:00:00,2017-06-18 00:00:00,1008,1008,1.0,0.119268957890171,0.042550959093847006,0.026732201145244622,0.0014232383720419648,0,0,0,0,normal,,unknown_review,0.1,0.941211614101162,29.814626533497172,False,
manufacturer 1,19,2017-06-18 00:00:00,2017-06-18 06:00:00,normal,,,m1_runtime_model,2017-06-11 06:00:00,2017-06-18 06:00:00,1008,1008,1.0,0.34523370946581694,0.127799412732035,0.11293093295323622,0.05277735181549714,0,0,0,0,normal,,unknown_review,0.1,0.9351958726811224,32.458630530286015,False,
manufacturer 1,19,2017-06-18 06:00:00,2017-06-18 12:00:00,normal,,,m1_runtime_model,2017-06-11 12:00:00,2017-06-18 12:00:00,1008,1008,1.0,0.66752518276449,0.1702476338578218,0.11293093295323622,0.9998490185682668,1,0,0,1,fault,,unknown_review,0.1,0.9352604384428314,84.54950917453962,False,
manufacturer 1,19,2017-06-18 12:00:00,2017-06-18 18:00:00,normal,,,m1_runtime_model,2017-06-11 18:00:00,2017-06-18 18:00:00,1008,1008,1.0,0.4405077295185425,0.06968365721920827,0.036246294270994545,0.4742164278061795,0,0,0,0,normal,,unknown_review,0.1,0.8835947002071052,54.08974453555303,False,
manufacturer 1,19,2017-06-18 18:00:00,2017-06-19 00:00:00,normal,,,m1_runtime_model,2017-06-12 00:00:00,2017-06-19 00:00:00,1008,1008,1.0,0.12393606386613056,0.026155656723609238,0.05153237962499161,0.0012955162742719767,0,0,0,0,normal,,unknown_review,0.1,0.953361260366916,30.17209120609244,False,
manufacturer 1,19,2017-06-19 00:00:00,2017-06-19 06:00:00,normal,,,m1_runtime_model,2017-06-12 06:00:00,2017-06-19 06:00:00,1008,1008,1.0,0.31207693382660395,0.053762436803602466,0.0345928945454117,0.029804096311491352,0,0,0,0,normal,,unknown_review,0.1,0.8343356688424209,28.16929536240465,False,
manufacturer 1,19,2017-06-19 06:00:00,2017-06-19 12:00:00,normal,,,m1_runtime_model,2017-06-12 12:00:00,2017-06-19 12:00:00,1008,1008,1.0,0.6316885151519873,0.21021961701254632,0.0788208279631469,0.9997354876222615,1,0,0,1,fault,,unknown_review,0.1,0.8598411223471266,82.28068548963819,False,
manufacturer 1,19,2017-06-19 12:00:00,2017-06-19 18:00:00,normal,,,m1_runtime_model,2017-06-12 18:00:00,2017-06-19 18:00:00,1008,1008,1.0,0.37017739840907177,0.12944915467525023,0.12060109681862007,0.4383302307415545,0,0,0,0,normal,,unknown_review,0.1,0.967513285250165,54.633561248290455,False,
manufacturer 1,19,2017-06-19 18:00:00,2017-06-20 00:00:00,normal,,,m1_runtime_model,2017-06-13 00:00:00,2017-06-20 00:00:00,1008,1008,1.0,0.11012100971187525,0.03109004020622986,0.04033942583895976,0.02853806869854948,0,0,0,0,normal,,unknown_review,0.1,0.950060896176625,31.571420663718968,False,
manufacturer 1,19,2017-06-20 00:00:00,2017-06-20 06:00:00,normal,,,m1_runtime_model,2017-06-13 06:00:00,2017-06-20 06:00:00,1008,1008,1.0,0.30505372752836624,0.06140188760588847,0.03734847859801251,0.04964853590621298,0,0,0,0,normal,,unknown_review,0.1,0.7854520906935448,27.79423219564806,False,
manufacturer 1,19,2017-06-20 06:00:00,2017-06-20 12:00:00,normal,,,m1_runtime_model,2017-06-13 12:00:00,2017-06-20 12:00:00,1008,1008,1.0,0.636692827215205,0.09467600658969388,0.03958434010806757,0.9998277286601109,1,0,0,1,fault,,unknown_review,0.1,0.7268447819734107,78.29586853550843,False,
manufacturer 1,19,2017-06-20 12:00:00,2017-06-20 18:00:00,normal,,,m1_runtime_model,2017-06-13 18:00:00,2017-06-20 18:00:00,1008,1008,1.0,0.46485088228196586,0.11768242790443549,0.05784894149592481,0.6621504911989019,0,0,0,1,normal,,unknown_review,0.1,0.9042765787324932,65.0465743779144,True,m1_specialist_gate_near_threshold
manufacturer 1,19,2017-06-20 18:00:00,2017-06-21 00:00:00,normal,,,m1_runtime_model,2017-06-14 00:00:00,2017-06-21 00:00:00,1008,1008,1.0,0.10849136237914013,0.07240402681897953,0.05866320415602543,0.0010945415922828654,0,0,0,0,normal,,unknown_review,0.1,0.9875611657801032,31.187034760978655,False,
manufacturer 1,19,2017-09-30 00:00:00,2017-09-30 06:00:00,normal,,,m1_runtime_model,2017-09-23 06:00:00,2017-09-30 06:00:00,1008,1008,1.0,0.6347028049061842,0.06466945522313097,0.04515494850808415,0.3431991369232187,1,0,0,0,fault,,unknown_review,0.1,0.6675466790605076,40.402352902592256,False,
manufacturer 1,19,2017-09-30 06:00:00,2017-09-30 12:00:00,normal,,,m1_runtime_model,2017-09-23 12:00:00,2017-09-30 12:00:00,1008,1008,1.0,0.806208932988114,0.10075030368915387,0.04248828184141749,0.9721324075664073,1,0,0,1,fault,,unknown_review,0.1,0.7571070508431272,77.68049394144623,False,
manufacturer 1,19,2017-09-30 12:00:00,2017-09-30 18:00:00,normal,,,m1_runtime_model,2017-09-23 18:00:00,2017-09-30 18:00:00,1008,1008,1.0,0.6651749217137438,0.0993256349973948,0.040366695889373916,0.8710749148733181,1,0,0,1,fault,,unknown_review,0.1,0.7917145643691585,73.16055724910726,False,
manufacturer 1,19,2017-09-30 18:00:00,2017-10-01 00:00:00,normal,,,m1_runtime_model,2017-09-24 00:00:00,2017-10-01 00:00:00,1008,1008,1.0,0.32519367799808613,0.036994305059943514,0.05083324308172756,0.021773644504877267,0,0,0,0,normal,,unknown_review,0.1,0.6823681089575062,23.168593716493437,False,
manufacturer 1,19,2017-10-01 00:00:00,2017-10-01 06:00:00,normal,,,m1_runtime_model,2017-09-24 06:00:00,2017-10-01 06:00:00,1008,1008,1.0,0.7077444798357168,0.11285802030515671,0.0756665764150609,0.6189548116870096,1,0,0,1,fault,,unknown_review,0.1,0.741073947242324,57.77473306005525,False,
manufacturer 1,19,2017-10-01 06:00:00,2017-10-01 12:00:00,normal,,,m1_runtime_model,2017-09-24 12:00:00,2017-10-01 12:00:00,1008,1008,1.0,0.7375414483740829,0.06966587579846886,0.025542240151874705,0.7899879606854736,1,0,0,1,fault,,unknown_review,0.1,0.7575839328203079,67.67685582231029,False,
manufacturer 1,19,2017-10-01 12:00:00,2017-10-01 18:00:00,normal,,,m1_runtime_model,2017-09-24 18:00:00,2017-10-01 18:00:00,1008,1008,1.0,0.6328638968272539,0.0820374687823993,0.04264287121339816,0.7739266703610735,1,0,0,1,fault,,unknown_review,0.1,0.9660607856532248,73.0477904394558,False,
manufacturer 1,19,2017-10-01 18:00:00,2017-10-02 00:00:00,normal,,,m1_runtime_model,2017-09-25 00:00:00,2017-10-02 00:00:00,1008,1008,1.0,0.13467411940257473,0.056488469248100914,0.07946967483415213,0.0069308625850371,0,0,0,0,normal,,unknown_review,0.1,0.9077234236620976,29.112900152039966,False,
manufacturer 1,19,2017-10-02 00:00:00,2017-10-02 06:00:00,normal,,,m1_runtime_model,2017-09-25 06:00:00,2017-10-02 06:00:00,1008,1008,1.0,0.4153100699891722,0.16990246922565247,0.1345752363351302,0.4754881117482807,0,0,0,0,normal,,unknown_review,0.1,0.943697699472678,55.96277713033578,False,
manufacturer 1,19,2017-10-02 06:00:00,2017-10-02 12:00:00,normal,,,m1_runtime_model,2017-09-25 12:00:00,2017-10-02 12:00:00,1008,1008,1.0,0.7117924126487529,0.20403301300931062,0.13407743881523543,0.995461811600718,1,0,0,1,fault,,unknown_review,0.1,0.957424377394084,84.97313095986202,False,
manufacturer 1,19,2017-10-02 12:00:00,2017-10-02 18:00:00,normal,,,m1_runtime_model,2017-09-25 18:00:00,2017-10-02 18:00:00,1008,1008,1.0,0.48553598777731166,0.24765003299438168,0.21933308091811254,0.4239315208331497,0,0,0,0,normal,,unknown_review,0.1,0.9045350115566384,51.952283992522396,True,m1_specialist_gate_near_threshold
